104,22,2
124,18,0
26,10,2
171,11,1
101,4,1
30,9,3
153,23,1
52,29,2
96,17,3
37,16,2
69,14,0
161,9,3
157,13,1
120,6,1
141,10,1
22,15,1
67,26,1
84,10,0
47,22,0
14,14,2
39,5,3
104,0,0
1,22,3
122,10,3
117,28,0
103,29,1
107,23,3
135,4,3
17,8,2
68,20,2
34,11,0
11,25,1
159,21,2
38,12,3
116,17,2
163,21,0
142,26,1
118,15,3
16,2,1
40,0,0
116,1,1
57,1,3
15,21,1
46,20,0
170,10,3
76,8,0
104,10,2
119,9,0
9,28,3
42,26,1
71,12,2
9,5,0
154,11,1
37,23,1
91,10,0
45,5,3
83,18,0
88,28,3
167,27,1
7,14,2
22,20,0
42,10,0
44,6,2
174,0,2
65,27,2
89,16,1
160,15,3
156,6,1
110,13,3
72,18,3
146,14,1
113,20,3
122,19,2
38,16,3
64,18,2
82,3,3
13,26,0
141,10,0
13,9,0
22,4,1
90,11,1
77,21,1
8,20,2
149,17,1
133,3,0
47,27,1
133,26,2
147,5,3
95,25,2
63,5,0
38,0,3
65,26,1
170,4,3
169,29,2
131,4,1
106,27,3
57,16,3
112,4,0
49,8,0
80,7,1
