Solutions in Pareto front: 1

Solution 1:
34,8,3
141,24,2
112,26,1
34,21,3
94,13,1
19,12,0
116,2,0
83,17,4
28,27,2
111,12,2
10,16,0
42,4,2
60,8,0
128,6,1
80,17,2
22,18,2
122,18,0
121,13,2
134,10,1
37,11,3
54,10,1
48,0,1
65,8,3
9,4,1
125,3,2
132,9,3
12,25,1
55,12,1
93,2,3
121,5,2
40,0,1
10,22,2
140,17,2
144,0,2
16,2,0
123,26,1
44,18,2
39,18,3
118,9,0
42,10,3
94,6,2
105,18,1
131,24,0
114,7,3
117,12,2
13,24,1
59,1,3
119,13,1
75,18,0
25,1,3
58,25,0
53,23,2
49,14,1
33,26,0
138,26,3
137,0,2
74,28,3
112,0,1
88,8,3
15,9,3
98,25,1
132,29,2
79,26,3
23,16,0
141,17,0
29,12,3
76,8,3
2,19,3
61,22,1
91,24,1
152,13,1
34,5,0
76,29,0
85,13,0
13,0,0
46,29,3
115,20,0
57,29,3
128,17,0
9,5,0
79,18,3
10,8,0
43,21,2
113,15,2
15,10,1
128,0,1
86,12,2
46,28,1
64,26,3
34,3,1
127,29,3
120,26,1
1681,-1484,3
6,1,0
72,8,3
42,14,1
135,10,0
82,-43,3
106,15,1
81,11,3


