Solutions in Pareto front: 12

Solution 1:
81,9,0
12,23,0
93,19,0
118,4,3
63,11,0
87,10,2
62,4,3
72,8,0
92,23,2
86,19,2
105,22,0
154,23,1
154,1,3
158,16,1
83,8,3
180,13,1
99,22,2
197,8,0
5,26,2
54,9,3
186,5,1
16,5,1
136,17,1
167,3,1
153,29,0
58,21,3
182,27,0
47,6,2
99,21,1
59,17,0
23,3,0
32,7,1
136,13,2
34,16,0
47,29,1
105,7,0
145,20,2
194,13,0
196,1,0
127,23,3
195,21,1
44,16,2
110,26,0
140,13,3
88,19,1
15,17,0
113,20,0
85,18,1
123,4,1
116,12,1
43,24,1
153,15,3
189,13,3
43,19,2
47,16,2
141,22,2
171,3,2
42,15,3
30,1,3
139,9,1
134,7,0
89,6,0
21,21,1
43,18,2
172,13,1
166,21,0
152,21,3
68,24,3
138,21,0
73,5,2
2,8,3
43,4,0
172,16,1
131,10,0
117,19,2
156,25,1
112,5,1
167,1,1
63,7,2
164,16,2
80,10,0
149,5,1
27,21,0
149,20,0
101,13,1
112,19,1
39,26,0
55,22,1
1,18,2
179,12,1
127,13,0
120,17,3
71,27,3
41,12,0
24,6,3
122,9,2
22,18,3
21,4,0
76,20,1
186,29,1


Solution 2:
25,19,0
111,17,0
35,12,2
146,7,0
111,10,2
56,8,1
74,1,0
126,22,2
49,23,6
44,11,2
68,21,3
154,23,1
121,21,3
48,23,2
128,16,3
57,12,2
99,22,2
40,16,3
84,1,5
44,5,1
7,21,2
89,11,0
134,15,1
52,7,1
130,7,2
4,28,1
154,22,0
52,16,2
124,14,2
101,15,0
119,12,1
15,0,0
5,4,1
34,16,0
91,12,3
19,11,2
117,3,0
35,11,1
152,26,0
84,0,1
136,7,2
82,12,2
29,3,0
0,16,5
91,24,1
10,10,0
89,7,0
106,18,3
64,4,2
104,9,1
143,20,1
71,10,3
101,5,2
46,17,2
142,11,1
118,0,0
83,9,0
21,26,0
65,24,2
138,8,1
106,14,3
89,5,1
9,0,1
41,25,0
112,13,5
56,28,4
3,19,3
117,15,0
83,29,2
118,6,3
0,1,3
134,7,3
96,12,1
109,15,0
71,29,2
97,27,1
126,1,0
148,2,1
54,27,2
132,10,0
149,19,3
56,18,2
144,15,0
