25,10,0
52,19,2
61,2,2
14,7,3
8,9,2
10,9,2
45,3,0
25,13,3
53,9,2
3,1,3
48,5,3
50,3,2
24,17,0
12,3,3
20,10,3
31,8,0
28,12,1
47,17,0
59,9,0
2,12,1
28,18,1
17,14,3
39,17,0
24,7,0
23,13,1
59,3,2
35,5,2
8,0,2
57,15,0
61,9,3
34,17,0
12,4,3
56,3,0
60,2,1
26,4,2
44,7,0
23,2,1
28,7,0
52,6,0
8,9,1
39,19,2
32,17,3
56,3,1
5,5,3
52,12,3
31,17,1
15,17,0
44,4,2
20,5,0
33,3,3
6,1,1
15,15,0
49,4,2
30,13,0
19,2,3
47,12,2
60,12,2
48,3,3
50,6,2
29,9,1
3,11,3
40,18,0
55,12,0
40,7,3
19,2,0
5,7,0
44,19,1
37,8,0
46,0,2
22,18,0
56,3,3
44,12,3
60,12,3
0,5,2
34,4,1
5,10,0
36,3,1
65,17,1
0,18,3
58,12,1
0,0,0
46,16,2
46,6,3
58,6,2
43,12,0
29,9,1
8,9,0
35,3,3
39,19,0
28,10,3
24,11,3
33,10,2
42,7,2
62,0,2
59,6,3
17,4,0
48,7,3
23,1,2
22,8,2
29,6,2
