Solutions in Pareto front: 5

Solution 1:
49,19,0
21,13,5
10,6,2
57,6,3
34,4,2
10,14,1
35,6,4
24,11,0
3,11,1
46,18,1
12,7,3
24,15,1
7,17,3
11,6,1
43,17,2
44,10,0
52,11,2
43,15,0
60,15,3
33,12,2
13,15,1
17,2,0
19,4,2
7,8,0
27,18,1
41,10,3
30,17,0
56,11,3
9,3,3
27,16,2
37,2,0
31,13,1
24,13,2
60,8,3
50,7,3
31,9,3
24,6,1
52,14,3
34,15,1
42,3,2
23,3,0
7,16,2
7,11,3
17,14,2
32,5,1
15,6,2
40,5,3
30,3,3
35,5,3
26,5,2


Solution 2:
33,3,4
15,14,1
23,1,3
28,7,1
14,6,2
38,6,3
14,15,3
25,10,0
12,6,2
34,12,1
13,11,5
20,3,2
7,13,2
34,8,5
32,18,1
3,12,1
29,11,2
0,2,3
5,12,2
34,17,2
11,17,1
37,10,1
15,7,3
19,6,0
18,2,3
6,2,5
3,1,2
18,8,3
21,15,3
6,7,2
36,0,0
26,1,0
17,12,1
2,3,2
21,10,3
19,12,0
31,10,3
19,9,1
29,15,1
9,15,5
39,8,3
35,1,3
29,0,2
13,0,3
30,13,4
29,9,1
32,19,2
18,18,1
18,7,0
25,18,2


Solution 3:
2,2,2
15,14,1
23,1,3
26,7,1
40,9,4
38,6,3
10,16,1
24,11,0
12,6,2
34,12,1
12,13,7
2,10,5
7,13,2
9,4,1
7,3,3
4,11,1
2,3,1
1,9,3
43,3,3
33,13,4
17,14,3
36,11,1
13,9,3
19,6,0
18,1,3
7,1,3
8,12,3
18,8,3
21,15,3
8,7,0
35,1,4
26,1,0
19,10,1
0,16,1
17,11,3
18,16,0
28,8,3
21,12,1
29,15,1
11,12,0
35,15,5
37,5,3
3,14,2
11,5,3
26,16,4
27,8,1
28,10,2
17,19,1
5,10,0
22,4,2


Solution 4:
2,2,2
15,14,1
23,1,3
26,7,1
40,9,4
38,6,3
13,2,2
25,10,0
11,6,4
31,14,2
15,11,3
21,5,2
7,13,2
34,8,5
35,14,1
3,12,1
30,14,4
2,10,1
43,3,3
34,13,2
18,16,0
37,12,1
13,7,3
21,3,0
16,1,1
7,1,3
8,12,3
32,5,1
8,5,4
8,8,2
42,5,0
29,7,1
24,13,5
0,14,1
20,15,0
18,17,0
27,9,3
38,15,1
30,16,1
11,12,0
39,8,3
1,17,4
29,2,2
1,3,3
25,16,4
19,8,2
10,1,0
21,10,1
3,9,0
25,18,2


Solution 5:
6,7,4
15,14,1
23,1,3
28,7,1
40,9,4
38,6,3
13,2,2
25,10,0
16,18,0
34,12,1
12,13,7
0,11,3
7,13,2
11,8,1
7,3,3
3,12,1
30,11,2
6,13,3
43,4,3
33,13,4
11,13,1
33,4,1
32,19,1
22,5,0
18,2,3
7,2,3
8,12,3
35,7,1
9,4,4
9,9,2
34,2,4
27,1,2
20,12,1
0,16,1
18,6,3
1,3,0
28,9,3
37,17,1
30,16,1
20,13,2
43,19,3
11,17,2
29,2,2
13,4,3
28,15,4
26,8,1
11,1,0
22,6,1
21,4,0
21,18,2


