47,17,1
19,8,3
60,12,2
15,12,2
22,4,1
13,13,3
32,10,0
53,15,3
35,19,1
52,4,0
18,6,3
3,5,2
41,11,1
55,7,3
70,16,2
10,19,2
21,13,3
58,12,3
36,13,0
26,16,1
54,15,3
39,2,1
46,15,1
67,7,1
10,5,3
50,7,1
16,14,3
13,2,1
61,13,0
26,14,1
39,7,2
28,17,3
40,4,2
65,14,1
36,2,2
25,19,2
32,13,3
31,2,1
0,19,3
48,13,0
31,18,1
10,7,3
11,6,3
32,10,0
70,8,3
26,5,0
65,2,2
37,5,3
0,8,3
25,8,3
44,3,2
54,15,0
44,6,3
27,15,1
32,18,0
4,12,3
15,16,3
53,0,2
5,1,3
36,18,2
40,10,1
63,19,3
47,6,3
11,18,3
33,18,1
44,19,3
50,9,3
64,10,1
1,3,2
8,3,1
37,7,3
31,8,3
25,6,1
64,8,0
3,10,2
23,12,2
7,4,2
65,13,2
20,15,2
21,1,2
40,13,3
59,9,2
61,2,3
13,18,2
50,19,2
11,4,3
46,16,1
63,19,1
49,0,1
56,15,1
29,12,0
14,2,3
6,1,2
62,13,2
33,9,3
40,17,3
24,9,2
69,11,1
40,5,3
48,4,3
