Solutions in Pareto front: 3

Solution 1:
53,12,0
27,14,3
32,1,3
16,12,1
20,1,1
33,13,3
39,5,1
47,8,3
17,11,1
55,0,2
27,10,0
9,10,3
31,17,0
34,2,2
44,16,1
20,7,1
24,3,0
16,1,1
21,6,2
39,0,0
46,0,3
21,2,2
23,15,2
22,9,2
1,1,1
52,0,1
50,5,3
31,3,1
19,17,2
43,7,0
48,5,1
20,10,2
6,18,5
25,7,2
49,1,3
9,0,1
32,15,1
14,6,2
18,3,0
2,18,0
22,19,1
56,1,3
4,13,3
55,11,0
7,2,0
1,10,1
15,18,2
23,2,0
52,5,2
16,13,0
19,12,2
50,13,3
49,19,3
9,2,0
3,10,0
38,8,2
62,10,0
10,6,1
52,14,0
19,10,0
46,6,0
11,5,2
14,0,3
7,11,2
52,10,2
22,7,1
48,8,2
21,16,2
36,6,0
1,18,2
12,5,2
42,17,2
47,17,2
29,2,0
14,18,3
43,18,2
5,12,0
58,14,0
25,19,3
27,19,2
0,13,3
5,1,0
26,4,0
19,7,3
28,4,2
18,4,0
57,9,3
13,1,1
49,16,0
13,3,0
42,8,3
10,17,3
26,12,0
46,15,3
2,0,2
37,4,2
56,0,0
54,17,2
36,17,0
34,13,1


Solution 2:
53,12,0
27,14,3
62,4,0
16,12,1
20,1,1
33,13,3
39,5,1
19,8,1
17,11,1
55,0,2
28,11,0
9,13,3
53,13,3
34,2,2
5,16,2
20,7,1
24,3,0
16,1,1
52,5,5
13,2,3
46,0,3
10,16,2
23,15,2
21,9,2
6,4,2
52,0,1
49,4,3
29,1,1
24,17,2
21,2,2
0,18,0
21,10,2
6,18,5
25,12,2
48,8,3
7,0,1
32,15,1
37,16,1
18,0,2
2,18,0
1,3,1
56,1,3
7,3,2
32,12,3
7,5,0
46,11,1
15,18,2
13,5,0
52,9,2
18,12,0
23,0,2
49,14,3
25,4,2
2,12,1
12,13,0
37,9,2
62,11,0
12,9,1
39,4,3
19,7,0
61,3,0
23,13,2
21,6,3
27,5,3
47,15,2
4,9,1
17,17,1
17,16,2
15,7,0
1,18,2
10,18,0
43,17,2
31,15,4
22,16,3
43,7,3
45,15,2
1,4,0
44,14,0
36,14,2
30,18,2
1,13,1
2,5,0
48,18,1
11,8,2
10,11,2
32,11,3
56,6,3
17,2,1
50,19,0
14,8,0
56,3,3
13,17,3
26,16,0
6,8,3
6,12,2
38,5,2
56,0,0
41,4,2
54,12,0
30,4,1


Solution 3:
53,12,0
27,14,3
32,1,3
16,12,1
20,1,1
33,13,3
48,14,2
19,8,1
28,16,2
55,0,2
29,14,0
9,10,3
31,17,0
34,2,2
44,16,1
20,7,1
39,1,5
11,5,1
18,13,0
15,4,3
46,0,3
17,6,2
23,15,2
22,9,2
6,4,2
54,3,1
50,5,3
28,0,1
24,17,2
43,7,0
49,9,1
21,11,2
6,18,5
17,17,0
51,7,1
7,0,1
32,14,1
37,16,1
18,0,2
2,18,0
5,12,0
56,1,3
2,16,1
31,12,3
13,10,0
2,10,1
14,19,2
22,15,0
54,7,2
18,12,0
33,11,0
23,0,3
49,19,3
6,0,0
2,5,0
52,2,0
62,11,0
37,4,2
15,5,0
15,9,0
4,4,3
25,11,2
21,7,3
5,8,2
48,15,2
2,7,1
16,0,1
20,16,2
14,15,0
1,18,2
6,12,2
12,17,5
48,18,2
19,16,3
34,10,3
36,9,2
11,16,0
40,18,0
43,9,2
55,5,0
42,14,4
6,10,0
14,2,3
34,8,3
20,3,1
14,5,0
56,8,3
15,1,1
55,19,0
13,3,0
52,8,3
21,17,3
61,2,1
1,2,3
59,11,2
35,6,2
42,3,2
40,0,2
46,6,0
38,16,1


