48,11,1
106,3,2
52,24,1
146,11,1
103,21,2
114,17,3
51,7,1
138,8,3
153,1,3
64,9,0
155,18,3
103,10,1
68,29,0
130,0,3
112,12,0
84,13,2
19,10,3
76,7,1
49,12,2
73,10,1
97,28,0
10,13,0
136,20,0
61,27,3
76,13,0
110,4,3
46,12,0
22,25,3
95,24,1
22,4,1
100,8,3
89,6,3
35,8,2
20,22,3
129,12,2
85,11,0
145,3,3
124,19,0
7,28,3
51,23,3
68,14,0
124,26,0
7,25,3
123,4,0
152,7,0
70,20,0
102,28,1
37,11,1
56,18,1
25,22,0
152,28,1
96,1,0
138,16,0
75,12,3
85,22,3
17,29,1
17,21,3
147,25,3
27,5,1
130,7,2
108,27,1
149,11,3
99,29,1
156,2,2
66,2,0
61,0,3
63,23,1
86,8,1
40,20,3
34,15,3
67,21,0
8,22,3
47,10,3
92,19,2
167,11,3
134,27,1
114,21,3
162,5,0
18,26,0
113,1,1
155,11,1
57,26,2
21,7,3
77,18,3
91,11,1
2,9,0
48,20,2
127,12,2
9,2,2
81,11,1
145,13,0
91,4,3
157,24,3
133,16,1
117,3,1
142,15,0
85,14,0
91,25,0
47,13,1
11,4,3
