164,7,1
71,7,0
70,16,3
61,2,2
144,19,0
151,29,0
104,22,2
23,10,3
92,17,2
157,23,1
165,22,0
17,4,1
111,21,3
9,5,3
75,24,3
52,19,3
92,28,2
24,7,1
48,4,1
144,24,0
119,17,2
110,5,1
116,24,1
57,1,1
68,6,1
131,9,2
151,2,2
143,14,0
153,23,3
87,15,1
28,14,3
120,4,3
164,20,2
137,2,3
41,15,2
83,8,2
110,19,2
15,20,1
90,11,0
110,21,3
71,5,2
6,4,3
59,9,2
154,25,3
43,20,3
60,27,3
173,17,3
130,22,2
67,12,3
114,8,3
57,5,2
92,3,1
143,20,2
124,3,0
136,21,3
63,24,1
14,20,1
14,26,1
58,22,1
164,8,2
66,14,0
166,17,3
93,18,2
34,14,3
36,26,0
20,9,3
28,15,2
20,1,2
20,2,0
131,12,1
121,23,0
20,15,0
97,24,0
109,1,1
97,23,1
114,16,1
95,21,2
72,6,3
65,25,0
174,0,0
163,14,3
150,4,0
140,12,2
149,17,1
149,8,3
114,23,3
24,29,3
180,21,2
160,2,2
33,21,2
134,11,1
32,5,3
88,5,1
4,15,3
69,20,1
133,13,2
50,14,1
167,19,3
28,25,1
151,16,3
