6,7,3
40,16,3
65,10,2
60,5,2
27,12,3
37,10,3
12,17,0
8,11,0
4,13,2
6,13,0
24,6,3
19,1,3
48,9,1
20,10,0
61,17,0
33,3,2
50,16,3
61,7,2
10,5,3
3,8,2
28,16,0
63,1,0
58,17,1
31,13,3
15,12,1
24,18,3
65,6,1
35,11,1
21,2,3
10,5,0
54,19,0
43,0,1
57,6,0
15,1,0
1,4,1
18,8,2
66,18,1
30,13,3
45,0,3
49,4,3
60,6,2
52,10,2
26,3,1
40,12,0
66,14,0
64,2,1
29,1,0
23,12,0
31,18,3
49,11,2
30,13,0
19,15,1
5,17,1
4,18,1
13,19,1
9,10,0
41,14,2
6,0,2
31,1,1
13,13,0
47,13,0
16,5,0
38,12,2
52,12,3
6,7,0
24,5,0
1,9,2
33,4,3
43,7,1
44,3,0
18,13,3
22,3,2
15,4,1
49,18,3
12,7,0
49,19,3
43,0,3
2,19,0
23,15,0
36,8,2
58,8,2
13,1,0
54,13,0
5,17,3
17,9,3
47,4,1
13,5,2
27,0,1
22,3,2
57,9,1
46,5,1
62,10,0
48,7,1
26,13,0
45,8,0
41,9,2
34,2,0
48,12,1
56,13,2
54,0,0
