98,8,2
131,8,3
59,12,2
184,28,1
10,0,3
90,16,0
164,7,0
58,7,1
137,13,2
158,22,0
147,13,1
87,5,0
110,3,2
21,11,2
24,11,2
67,16,0
170,16,2
54,24,3
189,19,3
30,12,3
181,9,0
125,3,0
136,25,2
89,24,3
43,21,2
115,22,1
93,13,0
23,27,0
24,5,0
72,2,1
92,8,1
166,16,0
38,5,0
0,21,0
77,19,0
21,24,1
99,7,3
94,17,1
50,10,3
160,11,1
41,9,0
73,7,2
135,15,3
56,12,0
182,13,1
6,25,1
95,14,3
123,27,0
189,27,0
20,12,2
140,20,2
24,0,1
96,23,0
59,9,0
159,2,2
160,20,0
173,27,0
13,24,0
119,3,2
82,5,1
2,12,3
111,10,2
190,20,0
186,9,1
111,14,3
143,17,1
164,4,3
115,3,1
82,16,2
4,18,0
110,6,3
131,22,1
57,0,1
177,10,1
126,28,2
149,22,3
30,20,1
9,29,0
26,3,3
170,8,0
110,14,0
26,29,2
153,20,0
16,13,3
171,0,1
146,2,1
124,0,1
64,6,2
5,14,2
61,12,1
113,12,0
36,28,2
66,25,1
71,8,3
130,20,1
138,8,0
77,27,2
85,10,0
36,23,0
123,13,3
