Solutions in Pareto front: 5

Solution 1:
7,12,1
13,20,2
23,28,1
15,9,2
185,16,1
134,14,2
78,18,3
49,19,2
103,29,1
49,10,2
93,26,3
57,15,1
75,4,3
70,9,3
62,23,1
79,5,1
142,26,3
2,25,0
138,6,1
36,20,3
47,27,0
48,20,3
132,24,1
20,11,1
106,21,2
162,1,3
79,14,3
75,14,3
42,16,3
94,20,3
112,5,3
23,4,3
103,16,0
14,26,3
5,8,0
76,24,0
37,6,3
180,19,0
12,22,0
71,29,2
57,29,3
85,28,1
9,8,2
61,5,1
74,14,0
52,4,3
41,9,2
36,29,3
42,13,2
63,12,0
85,11,0
88,7,2
10,1,0
113,7,1
25,18,1
12,17,2
7,6,3
93,7,3
87,18,2
80,29,1
68,29,1
165,4,1
42,9,1
136,1,2
20,13,2
44,27,0
31,23,1
76,12,3
53,14,1
38,16,1
174,23,2
119,29,3
86,-37,1
1,18,2
28,8,0
1,27,1
101,3,0
108,23,0
6,5,3
95,17,4
1089,-1063,1
98,14,2
39,22,2
69,19,0
93,-49,3
21,2,3
22,7,0
162,23,0
104,13,3
162,2,1
153,25,2
70,8,2
1082,-1058,3
27,11,0
27,20,1
3,20,2
84,25,1
282,-270,3
60,10,2
163,16,2


Solution 2:
105,21,1
13,20,2
109,20,1
15,9,2
94,5,0
128,0,2
78,18,3
49,19,2
100,19,1
52,13,2
96,2,1
57,16,1
75,4,3
70,9,3
62,23,1
79,5,1
142,26,3
2,25,0
138,6,1
130,10,3
48,28,0
48,20,3
132,24,1
18,10,1
109,23,2
59,1,0
78,15,3
74,14,3
42,16,3
62,19,3
118,6,3
23,4,3
93,23,0
148,22,0
7,10,0
75,22,0
104,4,0
145,26,0
15,22,0
71,29,2
58,27,5
21,9,3
8,27,3
61,0,1
5,0,1
52,4,3
45,13,2
136,7,2
43,16,2
152,18,2
44,5,3
96,11,2
16,3,0
68,29,2
16,8,1
9,12,4
54,7,2
90,4,3
91,16,2
74,8,1
74,28,0
112,16,0
43,8,1
134,1,2
23,19,2
84,12,0
30,20,1
76,12,3
63,29,1
47,26,1
138,22,0
29,29,3
41,0,1
30,16,2
30,1,0
1,27,1
84,29,2
104,18,0
3,19,3
92,20,2
1201,-1175,1
51,24,3
19,1,2
100,23,0
102,0,1
15,16,3
119,12,0
154,12,2
80,8,3
162,0,1
154,26,4
76,1,2
858,-834,3
24,25,0
29,14,1
1,20,2
142,12,1
35,25,3
18,6,2
162,14,2


Solution 3:
105,21,1
13,20,2
109,20,1
18,9,2
94,5,0
129,3,2
78,18,3
49,19,2
100,19,1
52,13,2
