61,9,2
53,1,1
8,9,2
21,16,0
11,2,0
7,2,1
45,19,3
6,11,3
32,13,1
57,6,2
14,1,0
57,2,2
10,18,1
45,7,3
41,4,0
6,3,2
14,8,1
36,13,2
52,19,0
64,16,3
51,3,3
57,7,1
43,3,0
7,5,2
63,7,2
17,15,0
31,3,3
35,5,1
13,11,1
10,9,1
45,4,2
57,14,0
22,7,1
9,16,1
38,1,0
15,8,0
27,15,1
9,18,1
58,8,0
10,3,2
16,2,0
69,16,1
30,18,2
36,6,2
1,14,2
60,11,2
65,1,1
0,2,0
64,4,2
18,18,2
33,4,1
17,0,0
12,18,3
9,7,1
69,11,1
29,11,1
70,4,0
9,0,2
23,15,2
29,10,1
34,17,3
63,1,2
67,14,1
56,8,3
24,12,0
51,0,1
56,14,1
29,13,3
45,3,1
4,18,0
54,5,3
0,6,3
5,7,2
9,15,1
24,16,3
47,7,3
44,1,0
48,5,2
40,15,1
22,14,2
41,14,2
29,6,0
56,15,3
50,12,0
9,8,1
54,16,3
29,1,0
26,5,1
20,18,2
37,1,0
7,14,1
7,0,2
63,19,2
41,15,3
0,9,2
34,0,3
34,10,1
7,15,0
66,12,2
21,5,2
