8,3,2
57,16,0
61,6,1
37,1,2
63,14,3
20,3,2
55,16,2
23,5,2
65,3,1
61,1,2
55,2,0
67,4,3
2,11,1
64,17,1
37,17,3
40,6,3
28,11,3
55,0,1
7,3,1
12,13,3
50,0,3
71,7,0
3,18,1
50,12,3
47,18,3
66,10,1
66,1,1
41,11,3
51,9,1
46,2,3
35,19,1
13,13,2
10,17,2
17,6,3
19,12,3
9,9,3
14,9,2
25,16,1
26,3,1
61,8,1
51,19,2
55,12,1
69,16,0
33,2,1
17,4,2
28,7,1
13,17,3
9,3,0
52,9,0
50,13,0
11,4,2
48,2,2
43,11,2
5,0,0
34,2,3
65,6,0
10,3,3
57,3,1
27,5,1
63,1,1
4,2,1
36,13,1
53,9,3
57,7,1
19,9,2
7,18,2
27,19,1
70,16,2
43,17,0
18,11,3
1,15,2
61,13,0
27,10,0
32,16,1
39,1,0
26,18,3
13,17,0
10,4,2
49,7,1
17,6,1
7,10,3
63,0,3
1,13,2
62,6,0
32,14,2
61,0,3
9,7,3
34,8,0
38,6,0
7,3,3
27,15,0
44,2,3
72,7,1
60,5,0
69,10,0
15,1,3
12,13,3
20,14,1
55,13,0
24,4,0
