70,17,0
56,14,0
50,5,0
69,18,2
60,17,3
9,11,1
25,9,3
40,13,1
28,6,3
49,4,1
59,16,0
33,9,3
47,1,0
65,14,2
69,1,2
1,4,1
30,1,1
25,17,3
16,10,3
6,10,2
41,10,2
64,4,0
59,15,2
12,12,2
64,12,3
56,5,3
38,3,2
29,18,3
33,0,1
39,13,3
65,8,0
55,12,3
64,14,0
61,0,0
33,17,1
61,17,0
4,11,1
6,4,1
35,15,1
14,4,1
56,5,3
26,15,1
39,4,1
17,8,3
5,12,3
40,7,2
1,0,2
8,11,0
42,2,3
13,16,2
53,1,2
47,1,3
52,0,3
25,18,2
49,14,2
64,16,1
38,12,0
53,10,1
7,13,3
19,0,0
50,19,3
51,5,1
46,12,1
10,2,1
0,2,3
53,3,2
35,5,1
28,16,0
62,14,3
1,18,3
48,5,0
25,4,0
20,3,0
35,4,3
36,19,3
27,14,1
18,7,2
68,5,1
37,13,2
2,2,1
44,0,2
70,1,2
9,1,2
15,10,3
27,1,3
17,7,2
1,10,3
45,19,0
12,12,1
12,5,0
45,11,1
52,17,0
49,15,0
58,13,2
66,7,3
66,15,0
33,6,2
23,15,0
4,18,0
59,9,0
