Solutions in Pareto front: 2

Solution 1:
17,11,3
38,13,2
35,14,0
7,10,1
11,5,2
8,19,0
41,7,3
45,15,1
2,12,2
28,11,3
10,14,1
22,14,3
26,18,3
29,12,1
10,9,3
13,16,0
31,19,2
3,4,1
30,7,1
2,16,3
27,6,3
21,10,2
6,10,1
23,11,3
11,11,2
1,11,0
43,10,3
29,7,3
14,2,3
19,11,2
31,13,2
39,10,1
34,15,3
10,13,3
45,8,2
5,1,0
43,17,0
1,9,2
41,17,2
3,18,3
3,11,2
11,2,2
42,13,2
9,13,1
0,7,3
9,3,0
16,10,3
19,6,0
36,7,1
14,6,0


Solution 2:
17,11,3
46,6,2
22,8,2
7,10,1
11,5,2
8,19,0
24,3,2
18,10,0
2,12,2
28,11,3
10,14,1
22,14,3
26,18,3
45,8,3
24,8,1
13,16,0
31,8,2
34,6,2
32,7,1
2,16,3
27,6,3
22,9,2
45,13,0
25,10,3
40,4,2
1,12,0
10,3,3
29,7,3
14,2,3
19,11,2
41,14,0
39,10,1
28,14,3
10,9,3
15,11,1
35,5,2
39,17,0
32,10,1
45,3,1
2,11,3
3,12,2
12,12,3
44,13,2
7,18,1
0,10,3
12,7,1
16,9,3
19,2,0
12,16,2
31,15,1


