17,29,2
64,5,3
107,5,3
46,11,0
41,22,0
65,2,1
84,2,3
93,11,0
149,5,0
157,5,3
118,18,0
161,20,0
90,23,1
79,10,2
140,20,2
118,29,0
132,24,0
123,10,2
133,3,0
64,18,2
29,4,2
72,27,2
29,11,2
38,21,2
166,29,0
161,8,1
61,8,1
66,17,3
92,3,0
91,3,1
164,28,3
70,19,0
49,20,0
171,12,0
96,19,3
150,15,2
31,13,2
101,23,0
19,8,2
112,18,2
2,10,0
161,6,0
64,25,0
167,9,0
69,5,1
97,14,3
50,29,2
172,12,1
92,7,2
169,11,1
79,22,3
95,21,1
128,16,1
98,28,0
7,25,0
120,0,2
9,1,1
36,14,1
38,2,3
126,21,1
54,12,3
20,13,0
90,16,2
69,1,0
24,7,3
86,29,0
103,28,3
58,3,2
150,21,2
117,4,3
95,26,2
21,15,1
75,3,2
134,10,2
134,4,1
50,0,1
6,3,2
105,1,1
51,15,2
12,15,3
100,3,0
142,11,3
160,14,3
25,3,2
63,16,0
3,4,2
17,3,0
110,0,3
90,7,3
104,14,2
96,2,1
100,18,0
141,22,1
29,29,2
18,3,1
126,25,2
165,25,0
51,11,2
114,18,1
176,29,1
