79,6,1
146,19,0
13,8,1
126,25,1
45,23,0
11,11,0
18,6,1
120,11,1
100,0,0
143,17,1
156,18,1
71,14,3
157,9,1
70,1,3
168,6,1
122,10,0
168,21,3
111,9,1
12,29,3
64,9,0
125,4,0
1,20,2
18,4,3
13,12,3
90,15,2
26,17,2
24,29,0
71,1,2
59,29,2
150,11,0
135,8,2
61,8,0
110,7,2
97,9,1
28,7,0
134,12,3
48,7,0
105,15,3
135,23,2
158,13,1
163,10,1
25,28,0
76,5,2
8,21,0
0,15,2
88,22,2
15,10,0
48,0,2
9,15,1
116,23,1
13,2,1
98,9,1
83,8,1
41,5,2
130,13,2
20,3,0
44,8,3
86,13,3
93,6,1
165,21,2
0,26,0
118,28,1
172,19,2
91,20,2
51,5,3
163,13,0
49,5,1
75,1,2
89,15,0
30,8,3
56,3,0
34,3,1
50,27,0
39,26,0
67,20,1
64,23,3
44,12,1
60,7,3
120,25,1
53,28,3
86,27,3
152,6,0
36,5,0
92,25,0
51,17,1
27,22,3
166,13,1
70,16,3
95,28,2
67,24,2
42,0,1
78,15,1
144,11,0
146,22,1
76,28,2
55,6,2
137,26,2
148,15,2
110,10,2
27,19,0
