42,1,1
17,13,2
45,4,0
69,10,1
23,2,2
38,5,3
6,13,3
22,12,0
13,6,1
12,7,1
36,3,3
52,10,2
63,5,1
53,16,0
15,1,3
43,13,0
57,10,2
20,11,1
3,8,1
48,12,1
69,2,2
13,2,3
33,5,1
38,8,0
38,9,3
66,2,2
58,4,1
9,15,2
6,15,2
6,3,0
57,5,1
36,7,1
40,17,0
23,10,2
7,8,3
40,13,0
41,2,1
51,18,0
67,13,1
44,16,2
66,3,0
19,17,3
66,9,2
67,4,1
53,6,3
33,10,1
39,16,3
29,9,0
36,2,3
56,13,2
5,15,0
46,19,1
0,6,0
32,10,1
39,19,1
32,12,1
46,18,3
4,4,3
37,7,2
55,9,1
10,1,1
51,4,3
46,19,3
57,11,3
4,7,0
50,15,0
32,4,0
52,8,2
13,11,0
60,17,1
36,3,0
46,0,2
44,6,0
68,19,2
65,3,2
44,3,1
27,5,1
68,7,2
62,5,0
40,17,0
39,4,0
12,4,2
25,3,3
8,14,3
33,2,3
54,4,2
17,0,3
1,3,1
3,6,3
60,5,3
20,5,2
56,11,1
22,9,3
54,9,1
35,17,3
43,16,3
54,1,2
60,0,2
44,14,1
29,19,3
