52,10,3
43,3,1
32,15,0
11,8,3
24,0,1
49,13,3
26,8,1
34,4,3
8,6,1
55,1,2
52,7,1
58,0,0
43,3,0
61,2,2
45,19,3
44,1,0
42,17,0
3,2,1
23,15,0
17,3,1
25,8,2
31,9,0
47,12,1
52,4,1
54,8,2
10,7,0
63,5,1
11,7,2
51,11,3
6,11,2
45,11,3
54,0,0
55,11,1
64,9,1
0,15,1
5,18,2
48,18,0
32,9,0
23,18,0
62,3,0
58,18,1
35,4,3
65,17,0
10,7,1
32,2,1
48,8,3
53,13,1
56,0,3
28,9,0
6,18,0
33,13,1
48,14,2
26,14,0
4,5,3
39,19,1
48,17,1
32,11,3
17,5,2
37,9,2
16,5,0
7,4,2
19,4,3
31,5,2
36,0,2
16,12,3
46,9,3
7,3,0
40,4,3
55,19,3
18,15,2
4,18,3
10,2,1
31,4,3
28,5,2
41,13,3
0,10,1
22,16,3
55,1,1
15,15,2
23,12,1
1,18,1
66,17,1
56,16,0
12,12,1
6,11,3
53,2,3
55,6,1
33,2,2
54,19,2
4,0,1
11,5,1
10,16,1
54,17,1
14,1,2
10,19,3
26,19,1
65,8,2
42,13,2
21,13,1
58,9,1
