74,11,2
69,11,0
59,16,3
91,21,3
67,25,3
32,7,0
98,22,1
77,8,2
107,16,1
47,11,2
131,18,2
92,5,0
63,28,1
24,24,0
80,26,0
96,15,3
54,22,3
182,5,0
50,24,3
21,18,2
135,4,1
164,21,3
59,10,1
57,3,1
26,20,0
24,11,2
173,9,1
40,7,1
3,11,0
158,29,0
143,6,0
11,22,2
7,8,2
48,24,1
137,22,0
14,0,2
124,7,1
89,11,3
151,17,1
89,24,2
109,12,2
29,6,2
182,5,1
109,25,2
5,20,1
165,17,2
141,22,3
163,14,0
42,6,0
93,17,3
139,26,3
22,24,2
44,2,0
14,19,0
35,10,2
34,6,2
20,2,1
125,26,3
21,26,0
78,19,2
166,20,0
14,2,3
94,0,3
91,26,0
11,13,3
91,15,1
106,5,3
178,1,1
188,20,3
2,3,3
142,10,1
95,28,2
103,16,0
155,13,0
114,17,3
79,6,0
171,14,3
176,9,2
10,21,2
143,18,1
156,26,3
182,7,0
89,9,1
171,7,0
60,7,1
20,26,1
79,23,2
37,19,1
104,3,0
100,13,0
143,8,2
26,5,3
138,4,3
150,6,0
106,24,1
9,27,3
35,27,2
124,20,2
82,19,3
115,5,2
