Solutions in Pareto front: 2

Solution 1:
143,7,0
3,19,0
59,5,3
128,24,1
166,1,3
54,26,0
177,14,0
202,4,0
186,28,1
191,11,2
108,17,1
169,22,0
133,10,1
19,7,0
161,11,1
163,21,2
35,19,2
90,27,0
31,14,2
42,17,0
51,10,3
134,7,1
200,4,2
118,10,2
106,4,3
73,20,3
204,29,0
155,3,1
72,18,2
149,26,1
74,5,1
117,14,1
89,14,1
167,5,0
180,11,2
156,15,3
79,11,0
15,24,3
54,4,0
191,5,2
36,13,2
26,5,3
3,4,2
94,16,3
121,21,1
34,25,1
93,22,0
12,16,0
139,7,3
32,1,3
169,2,3
189,13,1
138,24,2
76,18,1
169,10,1
156,9,2
190,5,0
127,13,2
111,1,1
56,10,3
2,15,3
135,13,0
184,22,1
177,27,0
13,29,0
101,11,2
100,5,2
73,19,3
52,16,0
17,12,1
47,12,1
99,25,3
118,3,1
196,4,2
152,26,2
97,3,3
144,19,0
83,28,0
137,18,0
80,9,0
87,22,3
25,9,0
74,25,2
132,13,3
187,10,0
133,3,3
133,27,3
116,23,0
202,13,1
99,2,2
111,3,3
104,23,2
174,10,0
48,25,2
144,5,1
79,16,2
148,15,1
34,15,3
163,2,1
92,6,3


Solution 2:
18,9,3
201,16,3
154,21,0
194,17,1
62,15,3
107,22,2
50,17,1
175,7,0
138,8,3
34,23,1
196,3,1
128,24,0
191,27,1
35,18,3
74,17,3
110,8,0
172,3,2
57,19,2
156,10,3
18,24,1
194,9,1
81,0,0
165,22,1
138,17,3
3,2,3
167,24,3
10,14,0
183,1,1
61,19,2
14,13,2
155,20,1
88,20,0
65,26,0
63,24,0
95,12,2
54,3,3
53,14,3
129,8,0
39,20,1
37,10,2
32,6,2
133,29,0
119,14,2
193,2,2
32,9,0
145,15,2
30,27,2
6,28,3
153,28,2
114,4,2
53,6,1
77,28,2
22,27,0
72,16,2
164,11,2
38,3,0
165,4,1
94,18,2
169,25,1
69,7,2
88,4,0
59,9,2
77,22,3
98,14,1
117,15,1
59,14,0
38,11,1
133,15,3
118,24,2
8,23,1
176,9,0
148,29,3
16,12,2
169,7,2
174,26,1
157,8,3
124,7,1
12,19,1
51,19,3
71,24,3
92,18,3
22,7,3
147,17,2
102,6,0
106,8,0
116,29,3
198,18,0
114,13,0
27,1,0
115,0,2
175,4,1
43,2,2
117,28,3
73,1,0
168,3,1
65,14,3
143,2,2
42,19,1
8,16,1
138,13,0


