Solutions in Pareto front: 2

Solution 1:
21,9,3
44,15,2
27,7,2
33,10,1
34,4,2
30,3,0
59,15,2
34,19,3
21,19,1
19,2,0
38,7,0
16,4,1
25,17,1
36,13,1
36,16,3
6,13,2
51,9,1
59,3,3
11,5,4
5,11,1
52,11,3
27,5,2
57,18,1
24,5,0
53,10,0
13,10,1
5,15,1
5,17,2
22,15,0
40,7,1
52,8,0
12,2,0
32,17,0
50,12,1
5,0,0
18,2,3
40,19,0
15,4,2
20,7,2
23,0,0
37,15,1
62,10,1
14,1,0
36,14,1
39,11,0
54,2,3
6,1,2
10,6,1
3,9,3
4,19,2
54,9,3
51,2,2
14,11,3
26,4,0
17,12,1
38,1,3
5,12,3
45,16,3
36,8,4
11,13,2
61,12,3
10,15,1
48,5,3
47,6,0
42,10,0
45,3,2
10,3,3
44,0,0
57,10,0
40,18,2
55,3,2
43,15,2
41,10,3
11,14,1
4,15,3
55,7,0
59,2,2
20,14,3
49,15,2
2,0,1
41,0,3
4,2,2
1,7,0
20,2,2
63,12,2
12,8,2
30,2,2
56,14,3
48,0,1
26,1,0
20,18,2
19,15,1
26,10,0
38,2,2
25,7,0
22,3,5
14,4,2
21,16,2
55,17,0
49,7,0


Solution 2:
49,17,3
39,19,2
27,7,2
4,0,3
34,4,2
30,3,0
59,15,2
52,6,0
21,19,1
38,4,3
0,6,0
16,4,1
25,17,1
20,9,3
36,16,3
6,12,2
29,4,2
59,3,3
11,16,4
5,11,1
59,11,3
26,4,2
25,3,0
22,3,0
6,19,3
10,14,1
3,17,1
7,18,2
23,18,0
42,6,1
37,16,0
12,2,0
43,11,0
29,12,1
7,0,0
20,2,3
29,15,0
19,6,2
18,10,2
56,0,2
31,14,1
61,8,1
40,8,2
20,13,3
21,8,2
44,13,1
9,10,2
1,7,2
41,13,2
12,9,2
51,5,3
53,1,2
13,11,3
23,14,3
13,7,1
48,5,0
3,4,0
54,6,3
38,11,2
52,3,1
62,12,3
10,13,1
52,14,3
47,16,3
42,10,0
48,14,2
28,9,2
31,8,2
18,16,0
41,5,2
50,7,2
43,0,2
32,4,1
5,5,1
22,17,3
49,1,0
47,5,2
14,1,5
58,15,2
6,2,1
48,12,0
13,5,2
36,7,3
30,15,0
32,13,2
20,7,1
37,10,2
56,15,3
45,4,1
0,4,2
33,5,1
42,5,1
40,14,0
48,0,2
42,13,2
19,1,3
5,14,2
13,8,2
51,13,0
59,9,0


