Configuration File: cfg/cfg1_set2.cfg

Result Log

Run 1
150	0.480	2	0.000	0	
250	0.760	3	0.000	0	
350	0.900	3	0.000	0	
450	0.900	3	0.000	0	
550	1.000	3	0.000	0	
650	1.160	3	0.000	0	
750	1.260	3	0.000	0	
850	1.420	3	0.000	0	
950	1.580	3	0.000	0	
1050	1.640	3	0.000	0	
1150	1.940	4	0.000	0	
1250	2.180	4	0.000	0	
1350	2.460	5	0.000	0	
1450	3.020	7	0.000	0	
1550	3.440	7	0.000	0	
1650	3.600	7	0.000	0	
1750	3.920	7	0.000	0	
1850	4.420	7	0.000	0	
1950	4.480	7	0.000	0	
2050	4.580	7	0.000	0	
2150	4.920	14	0.000	0	
2250	5.160	14	0.000	0	
2350	5.460	14	0.000	0	
2450	5.540	14	0.000	0	
2550	5.880	14	0.000	0	
2650	5.920	14	0.000	0	
2750	6.080	14	0.000	0	
2850	6.160	14	0.000	0	
2950	6.380	14	0.000	0	
3050	6.580	14	0.000	0	
3150	6.660	14	0.000	0	
3250	6.700	14	0.000	0	
3350	7.100	14	0.000	0	
3450	7.420	14	0.000	0	
3550	7.800	14	0.000	0	
3650	8.300	14	0.000	0	
3750	8.600	14	0.000	0	
3850	8.840	14	0.000	0	
3950	8.960	14	0.000	0	
4050	9.160	14	0.000	0	
4150	9.280	14	0.000	0	
4250	9.500	14	0.000	0	
4350	9.500	14	0.000	0	
4450	9.500	14	0.000	0	
4550	9.500	14	0.000	0	
4650	9.500	14	0.000	0	
4750	9.500	14	0.000	0	
4850	9.500	14	0.000	0	
4950	9.500	14	0.000	0	
5050	9.500	14	0.000	0	
5150	9.500	14	0.000	0	
5250	9.520	14	0.000	0	
5350	9.520	14	0.000	0	
5450	9.520	14	0.000	0	
5550	9.520	14	0.000	0	
5650	9.520	14	0.000	0	
5750	9.520	14	0.000	0	
5850	9.520	14	0.000	0	
5950	9.520	14	0.000	0	
6050	9.520	14	0.000	0	
6150	9.520	14	0.000	0	
6250	9.520	14	0.000	0	
6350	9.520	14	0.000	0	
6450	9.520	14	0.000	0	
6550	9.520	14	0.000	0	
6650	9.520	14	0.000	0	
6750	9.520	14	0.000	0	
6850	9.520	14	0.000	0	
6950	9.520	14	0.000	0	
7050	9.520	14	0.000	0	
7150	9.540	14	0.000	0	
7250	9.560	14	0.000	0	
7350	9.600	14	0.000	0	
7450	9.680	14	0.000	0	
7550	9.880	14	0.000	0	
7650	10.180	14	0.000	0	
7750	10.480	14	0.000	0	
7850	10.700	14	0.000	0	
7950	10.960	14	0.000	0	
8050	11.120	14	0.000	0	
8150	11.260	15	0.000	0	
8250	11.300	15	0.000	0	
8350	11.460	15	0.000	0	
8450	11.600	15	0.000	0	
8550	11.680	15	0.000	0	
8650	11.860	15	0.000	0	
8750	11.860	15	0.000	0	
8850	11.860	15	0.000	0	
8950	11.860	15	0.000	0	
9050	11.860	15	0.000	0	
9150	11.860	15	0.000	0	
9250	11.860	15	0.000	0	
9350	11.860	15	0.000	0	
9450	11.860	15	0.000	0	
9550	11.860	15	0.000	0	
9650	11.860	15	0.000	0	
9750	11.860	15	0.000	0	
9850	11.860	15	0.000	0	
9950	11.860	15	0.000	0	
10050	11.860	15	0.000	0	

Run 2
150	0.160	1	0.000	0	
250	0.460	2	0.000	0	
350	0.600	2	0.000	0	
450	0.840	3	0.000	0	
550	0.980	3	0.000	0	
650	1.080	3	0.000	0	
750	1.100	3	0.000	0	
850	1.140	3	0.000	0	
950	1.260	3	0.000	0	
1050	1.520	3	0.000	0	
1150	1.660	3	0.000	0	
1250	1.800	3	0.000	0	
1350	1.820	3	0.000	0	
1450	2.040	3	0.000	0	
1550	2.340	8	0.000	0	
1650	2.740	8	0.000	0	
1750	2.860	8	0.000	0	
1850	3.040	8	0.000	0	
1950	3.100	8	0.000	0	
2050	3.200	8	0.000	0	
2150	3.280	8	0.000	0	
2250	3.280	8	0.000	0	
2350	3.300	8	0.000	0	
2450	3.300	8	0.000	0	
2550	3.300	8	0.000	0	
2650	3.340	8	0.000	0	
2750	3.460	8	0.000	0	
2850	3.780	8	0.000	0	
2950	3.920	8	0.000	0	
3050	4.340	8	0.000	0	
3150	4.520	8	0.000	0	
3250	4.980	8	0.000	0	
3350	5.120	8	0.000	0	
3450	5.480	8	0.000	0	
3550	5.660	8	0.000	0	
3650	6.120	8	0.000	0	
3750	6.420	8	0.000	0	
3850	6.560	8	0.000	0	
3950	6.680	8	0.000	0	
4050	6.720	8	0.000	0	
4150	6.820	8	0.000	0	
4250	6.920	9	0.000	0	
4350	7.140	10	0.000	0	
4450	7.220	10	0.000	0	
4550	7.220	10	0.000	0	
4650	7.240	10	0.000	0	
4750	7.280	10	0.000	0	
4850	7.380	10	0.000	0	
4950	7.560	10	0.000	0	
5050	7.600	10	0.000	0	
5150	7.660	10	0.000	0	
5250	7.740	10	0.000	0	
5350	7.820	10	0.000	0	
5450	7.860	10	0.000	0	
5550	8.040	10	0.000	0	
5650	8.080	10	0.000	0	
5750	8.140	10	0.000	0	
5850	8.300	10	0.000	0	
5950	8.540	10	0.000	0	
6050	8.580	10	0.000	0	
6150	8.700	10	0.000	0	
6250	8.940	11	0.000	0	
6350	8.980	11	0.000	0	
6450	9.040	11	0.000	0	
6550	9.120	11	0.000	0	
6650	9.120	11	0.000	0	
6750	9.140	11	0.000	0	
6850	9.160	11	0.000	0	
6950	9.220	11	0.000	0	
7050	9.260	11	0.000	0	
7150	9.520	11	0.000	0	
7250	9.700	13	0.000	0	
7350	9.880	13	0.000	0	
7450	10.020	13	0.000	0	
7550	10.100	13	0.000	0	
7650	10.300	13	0.000	0	
7750	10.320	13	0.000	0	
7850	10.360	13	0.000	0	
7950	10.500	14	0.000	0	
8050	10.640	14	0.000	0	
8150	10.800	14	0.000	0	
8250	11.060	14	0.000	0	
8350	11.160	14	0.000	0	
8450	11.240	14	0.000	0	
8550	11.360	14	0.000	0	
8650	11.540	14	0.000	0	
8750	11.740	14	0.000	0	
8850	12.060	14	0.000	0	
8950	12.380	15	0.000	0	
9050	12.560	15	0.000	0	
9150	12.860	16	0.000	0	
9250	13.260	16	0.000	0	
9350	13.340	16	0.000	0	
9450	13.560	16	0.000	0	
9550	13.780	16	0.000	0	
9650	13.940	17	0.000	0	
9750	14.060	17	0.000	0	
9850	14.220	17	0.000	0	
9950	14.320	17	0.000	0	
10050	14.600	17	0.000	0	

Run 3
150	0.440	2	0.000	0	
250	0.760	2	0.000	0	
350	1.020	2	0.000	0	
450	1.220	3	0.000	0	
550	1.420	3	0.000	0	
650	1.700	3	0.000	0	
750	1.900	3	0.000	0	
850	2.120	3	0.000	0	
950	2.220	3	0.000	0	
1050	2.440	3	0.000	0	
1150	2.720	4	0.000	0	
1250	2.960	4	0.000	0	
1350	3.040	4	0.000	0	
1450	3.220	4	0.000	0	
1550	3.380	9	0.000	0	
1650	3.420	9	0.000	0	
1750	3.640	9	0.000	0	
1850	3.940	9	0.000	0	
1950	3.980	9	0.000	0	
2050	4.000	9	0.000	0	
2150	4.040	9	0.000	0	
2250	4.060	9	0.000	0	
2350	4.060	9	0.000	0	
2450	4.060	9	0.000	0	
2550	4.060	9	0.000	0	
2650	4.060	9	0.000	0	
2750	4.060	9	0.000	0	
2850	4.100	9	0.000	0	
2950	4.140	9	0.000	0	
3050	4.140	9	0.000	0	
3150	4.140	9	0.000	0	
3250	4.140	9	0.000	0	
3350	4.160	9	0.000	0	
3450	4.180	9	0.000	0	
3550	4.240	9	0.000	0	
3650	4.420	9	0.000	0	
3750	4.760	9	0.000	0	
3850	5.080	9	0.000	0	
3950	5.360	9	0.000	0	
4050	5.400	9	0.000	0	
4150	5.440	9	0.000	0	
4250	5.520	9	0.000	0	
4350	5.700	9	0.000	0	
4450	5.980	9	0.000	0	
4550	6.240	9	0.000	0	
4650	6.400	9	0.000	0	
4750	6.400	9	0.000	0	
4850	6.400	9	0.000	0	
4950	6.400	9	0.000	0	
5050	6.420	9	0.000	0	
5150	6.420	9	0.000	0	
5250	6.420	9	0.000	0	
5350	6.420	9	0.000	0	
5450	6.460	9	0.000	0	
5550	6.520	9	0.000	0	
5650	6.760	9	0.000	0	
5750	7.060	9	0.000	0	
5850	7.160	9	0.000	0	
5950	7.240	10	0.000	0	
6050	7.360	10	0.000	0	
6150	7.400	10	0.000	0	
6250	7.500	10	0.000	0	
6350	7.520	10	0.000	0	
6450	7.520	10	0.000	0	
6550	7.520	10	0.000	0	
6650	7.520	10	0.000	0	
6750	7.520	10	0.000	0	
6850	7.520	10	0.000	0	
6950	7.520	10	0.000	0	
7050	7.520	10	0.000	0	
7150	7.520	10	0.000	0	
7250	7.520	10	0.000	0	
7350	7.520	10	0.000	0	
7450	7.520	10	0.000	0	
7550	7.520	10	0.000	0	
7650	7.520	10	0.000	0	
7750	7.520	10	0.000	0	
7850	7.520	10	0.000	0	
7950	7.520	10	0.000	0	
8050	7.520	10	0.000	0	
8150	7.520	10	0.000	0	
8250	7.520	10	0.000	0	
8350	7.520	10	0.000	0	
8450	7.520	10	0.000	0	
8550	7.560	10	0.000	0	
8650	7.620	10	0.000	0	
8750	7.620	10	0.000	0	
8850	7.680	10	0.000	0	
8950	7.680	10	0.000	0	
9050	7.680	10	0.000	0	
9150	7.720	10	0.000	0	
9250	7.720	10	0.000	0	
9350	7.720	10	0.000	0	
9450	7.720	10	0.000	0	
9550	7.720	10	0.000	0	
9650	7.720	10	0.000	0	
9750	7.720	10	0.000	0	
9850	7.720	10	0.000	0	
9950	7.720	10	0.000	0	
10050	7.720	10	0.000	0	

