Result Log

Run 1
150	2.987	8
225	6.147	8
300	7.987	8
375	7.933	8
450	7.880	8
525	7.987	8
600	7.867	8
675	7.973	8
750	7.907	8
825	7.840	8
900	7.947	8
975	7.813	8
1050	7.987	8
1125	7.760	8
1200	7.987	8
1275	7.920	8
1350	7.907	8
1425	7.987	8
1500	7.973	8
1575	7.920	8
1650	7.933	8
1725	8.000	8
1800	8.040	11
1875	9.480	11
1950	11.000	11
2025	10.773	11
2100	11.000	11
2175	10.933	11
2250	10.880	11
2325	10.907	11
2400	10.720	11
2475	11.000	11
2550	10.907	11
2625	10.960	11
2700	10.760	11
2775	11.000	11
2850	10.960	11
2925	11.000	11
3000	10.707	11
3075	10.867	11
3150	11.000	11
3225	10.973	11
3300	10.907	11
3375	10.813	11
3450	10.800	11
3525	11.000	11
3600	10.920	11
3675	10.960	11
3750	10.720	11
3825	11.000	11
3900	10.840	11
3975	10.960	11
4050	11.000	11
4125	11.000	11
4200	10.960	11
4275	11.000	11
4350	11.000	11
4425	10.973	11
4500	11.000	11
4575	10.853	11
4650	10.933	11
4725	11.000	11
4800	10.893	11
4875	10.853	11
4950	10.933	11
5025	10.960	11
5100	10.907	11
5175	11.000	11
5250	11.000	11
5325	11.000	11
5400	11.000	11
5475	10.893	11
5550	11.000	11
5625	10.920	11
5700	10.867	11
5775	11.000	11
5850	10.480	11
5925	10.360	11
6000	11.000	11
6075	10.627	11
6150	11.000	11
6225	11.000	11
6300	10.827	11
6375	11.000	11
6450	10.973	11
6525	10.893	14
6600	12.040	15
6675	14.493	15
6750	14.893	15
6825	14.893	15
6900	15.000	15
6975	14.880	15
7050	14.920	15
7125	14.947	15
7200	14.827	15
7275	14.893	15
7350	14.933	15
7425	15.000	15
7500	15.000	15
7575	14.627	15
7650	14.733	15
7725	14.920	15
7800	14.213	15
7875	15.000	15
7950	15.000	15
8025	15.000	15
8100	14.987	15
8175	15.000	15
8250	15.000	15
8325	14.827	17
8400	15.813	17
8475	17.000	17
8550	16.787	17
8625	16.613	17
8700	16.960	17
8775	17.000	17
8850	16.773	17
8925	16.613	17
9000	16.827	17
9075	16.773	17
9150	16.787	17
9225	16.880	17
9300	16.893	17
9375	17.000	17
9450	16.440	17
9525	16.760	17
9600	17.000	17
9675	17.000	17
9750	16.907	17
9825	17.000	17
9900	16.880	17
9975	16.840	17
10050	17.000	17

Run 2
150	3.933	6
225	5.880	11
300	8.267	11
375	11.000	11
450	11.000	11
525	10.960	11
600	10.853	11
675	10.973	11
750	11.000	11
825	10.893	11
900	10.960	11
975	10.933	11
1050	10.800	11
1125	10.987	11
1200	10.800	11
1275	10.893	11
1350	10.773	11
1425	10.853	11
1500	10.600	11
1575	10.893	11
1650	11.000	11
1725	11.000	11
1800	10.960	11
1875	10.880	11
1950	11.000	11
2025	11.000	11
2100	10.747	11
2175	11.000	11
2250	11.000	11
2325	10.933	11
2400	10.987	11
2475	10.920	11
2550	11.000	11
2625	10.947	11
2700	10.933	11
2775	10.987	11
2850	10.960	11
2925	10.907	11
3000	10.733	11
3075	11.000	11
3150	11.000	11
3225	10.773	11
3300	10.853	11
3375	11.000	11
3450	10.987	11
3525	10.853	11
3600	10.880	11
3675	11.000	11
3750	10.893	11
3825	10.853	11
3900	11.000	11
3975	11.000	11
4050	11.000	11
4125	10.987	11
4200	11.027	13
4275	12.013	15
4350	14.413	15
4425	14.920	15
4500	14.867	15
4575	15.000	15
4650	14.987	17
4725	15.907	17
4800	16.773	17
4875	17.000	17
4950	17.000	17
5025	16.840	17
5100	16.800	17
5175	16.973	17
5250	16.787	18
5325	17.373	20
5400	19.920	20
5475	19.293	20
5550	19.947	20
5625	19.773	20
5700	19.653	20
5775	19.733	20
5850	19.813	20
5925	19.533	20
6000	20.000	20
6075	20.000	20
6150	20.000	20
6225	19.800	20
6300	19.907	20
6375	19.480	20
6450	19.720	20
6525	20.000	20
6600	19.920	20
6675	19.720	20
6750	19.960	20
6825	20.000	20
6900	19.787	20
6975	19.920	20
7050	19.800	20
7125	19.987	20
7200	20.000	20
7275	19.800	20
7350	19.827	20
7425	20.000	20
7500	20.000	20
7575	20.000	20
7650	20.000	20
7725	19.813	20
7800	19.573	20
7875	19.920	20
7950	20.000	20
8025	19.840	20
8100	19.960	20
8175	20.000	20
8250	19.680	20
8325	19.600	20
8400	20.000	20
8475	19.827	20
8550	19.667	20
8625	20.000	20
8700	19.827	20
8775	20.000	20
8850	19.813	20
8925	20.000	20
9000	19.520	20
9075	20.000	20
9150	19.613	20
9225	19.480	20
9300	19.427	20
9375	19.800	20
9450	19.893	20
9525	19.667	20
9600	20.000	20
9675	20.000	20
9750	19.800	20
9825	19.747	20
9900	20.000	20
9975	19.667	20
10050	20.000	20

Run 3
150	2.587	6
225	5.787	8
300	7.133	14
375	11.440	14
450	14.000	14
525	13.907	14
600	13.920	14
675	13.987	14
750	13.920	14
825	13.800	14
900	13.947	14
975	13.813	14
1050	13.947	14
1125	14.000	14
1200	13.853	14
1275	14.000	14
1350	13.880	14
1425	13.947	14
1500	13.707	14
1575	13.773	16
1650	15.547	16
1725	15.947	16
1800	15.907	16
1875	16.000	16
1950	16.000	16
2025	15.947	16
2100	15.827	16
2175	15.973	16
2250	15.920	16
2325	15.880	16
2400	15.880	18
2475	17.227	18
2550	18.000	18
2625	17.773	18
2700	17.720	18
2775	17.600	18
2850	18.000	18
2925	17.987	18
3000	17.787	18
3075	17.720	18
3150	17.867	18
3225	18.000	18
3300	18.000	18
3375	17.947	18
3450	18.000	18
3525	17.760	18
3600	17.867	18
3675	17.813	18
3750	17.587	19
3825	18.427	19
3900	19.000	19
3975	18.893	19
4050	19.000	19
4125	18.613	19
4200	18.933	19
4275	19.000	19
4350	18.227	19
4425	19.000	19
4500	18.507	19
4575	19.000	19
4650	19.000	19
4725	19.000	19
4800	19.000	19
4875	19.000	19
4950	18.880	19
5025	18.573	19
5100	19.000	19
5175	18.613	19
5250	18.760	19
5325	19.000	19
5400	18.987	19
5475	19.000	19
5550	18.880	19
5625	18.813	19
5700	19.053	21
5775	20.213	21
5850	20.760	21
5925	20.720	21
6000	21.000	21
6075	21.000	21
6150	20.533	21
6225	20.720	21
6300	20.707	21
6375	21.000	21
6450	20.720	21
6525	20.533	21
6600	21.053	25
6675	22.693	25
6750	24.347	25
6825	25.000	25
6900	24.973	25
6975	24.333	25
7050	24.413	25
7125	24.773	25
7200	24.480	25
7275	24.853	25
7350	25.000	25
7425	25.000	25
7500	24.787	25
7575	24.907	25
7650	24.720	26
7725	24.880	26
7800	25.840	26
7875	25.667	26
7950	25.493	26
8025	25.547	26
8100	26.000	26
8175	26.000	26
8250	25.573	26
8325	25.173	26
8400	25.787	26
8475	25.787	26
8550	25.987	26
8625	25.880	26
8700	25.747	26
8775	25.947	26
8850	24.813	26
8925	25.840	26
9000	25.360	26
9075	25.973	26
9150	25.387	26
9225	25.547	26
9300	25.347	26
9375	26.000	26
9450	26.000	26
9525	25.707	26
9600	25.280	26
9675	25.720	26
9750	25.960	26
9825	25.907	26
9900	25.613	26
9975	25.680	26
10050	25.160	26

Run 4
150	1.987	3
225	2.933	3
300	3.000	3
375	2.947	3
450	2.947	3
525	2.920	3
600	2.960	3
675	2.987	3
750	2.933	3
825	3.000	3
900	3.000	3
975	2.920	3
1050	3.000	3
1125	2.920	3
1200	2.987	3
1275	2.960	3
1350	2.947	3
1425	3.000	3
1500	3.000	3
1575	2.987	3
1650	3.000	3
1725	2.933	7
1800	4.333	7
1875	6.987	7
1950	7.000	7
2025	7.000	7
2100	7.000	7
2175	6.040	7
2250	6.960	7
2325	7.000	7
2400	6.987	7
2475	6.947	7
2550	6.987	7
2625	6.733	7
2700	7.000	7
2775	7.000	7
2850	6.960	7
2925	7.000	7
3000	7.000	7
3075	6.920	7
3150	7.000	7
3225	6.853	7
3300	7.000	7
3375	6.973	7
3450	6.960	7
3525	7.000	7
3600	6.907	7
3675	6.960	7
3750	7.000	7
3825	6.987	7
3900	6.960	7
3975	6.960	7
4050	7.000	7
4125	6.960	7
4200	6.920	7
4275	6.907	7
4350	6.920	7
4425	7.000	7
4500	7.000	7
4575	6.867	7
4650	7.000	7
4725	6.920	7
4800	6.933	7
4875	7.000	7
4950	6.933	7
5025	7.000	7
5100	6.880	7
5175	7.000	7
5250	6.907	7
5325	7.000	7
5400	6.920	7
5475	7.000	7
5550	7.000	7
5625	6.907	7
5700	7.000	7
5775	7.000	7
5850	6.933	7
5925	7.000	7
6000	7.000	7
6075	6.893	7
6150	7.000	7
6225	6.960	7
6300	6.960	7
6375	7.000	7
6450	6.840	7
6525	7.000	7
6600	7.000	7
6675	6.933	7
6750	7.000	7
6825	7.000	7
6900	6.973	7
6975	7.000	7
7050	6.933	7
7125	6.907	7
