Result Log

Run 1
150	0.973	2
225	1.667	2
300	1.827	2
375	1.920	2
450	1.907	2
525	1.880	2
600	1.853	2
675	1.893	2
750	1.920	2
825	1.800	2
900	1.933	2
975	1.907	2
1050	1.840	2
1125	1.827	2
1200	1.707	2
1275	1.853	2
1350	1.827	2
1425	1.800	2
1500	1.787	2
1575	1.800	2
1650	1.867	2
1725	1.627	2
1800	1.667	2
1875	1.880	2
1950	1.733	2
2025	1.800	2
2100	1.867	2
2175	1.760	2
2250	1.800	2
2325	1.893	2
2400	1.827	2
2475	1.880	2
2550	1.787	2
2625	1.760	2
2700	1.800	2
2775	1.760	2
2850	1.747	2
2925	1.760	2
3000	1.867	2
3075	1.707	2
3150	1.800	2
3225	1.760	2
3300	1.640	2
3375	1.813	2
3450	1.840	2
3525	1.693	2
3600	1.813	2
3675	1.827	2
3750	1.800	2
3825	1.653	3
3900	2.267	3
3975	2.373	3
4050	2.373	3
4125	2.227	3
4200	2.347	3
4275	2.427	3
4350	2.347	3
4425	2.120	3
4500	2.347	3
4575	2.267	3
4650	2.453	3
4725	2.320	3
4800	2.373	3
4875	2.467	3
4950	2.547	3
5025	2.293	3
5100	2.333	3
5175	2.413	3
5250	2.520	3
5325	2.507	3
5400	2.373	3
5475	2.480	3
5550	2.213	3
5625	2.427	3
5700	2.333	3
5775	2.613	3
5850	2.493	3
5925	2.493	3
6000	2.267	3
6075	2.733	3
6150	2.360	3
6225	2.520	3
6300	2.640	3
6375	2.547	3
6450	2.560	3
6525	2.587	3
6600	2.587	3
6675	2.387	3
6750	2.827	3
6825	2.707	3
6900	2.813	3
6975	2.827	3
7050	2.707	3
7125	2.707	3
7200	2.787	3
7275	2.640	3
7350	2.733	3
7425	2.413	3
7500	2.800	3
7575	2.747	3
7650	2.653	3
7725	2.720	3
7800	2.627	3
7875	2.600	3
7950	2.507	3
8025	2.720	3
8100	2.680	3
8175	2.680	3
8250	2.587	3
8325	2.560	3
8400	2.627	3
8475	2.667	3
8550	2.827	3
8625	2.813	3
8700	2.653	3
8775	2.720	3
8850	2.800	3
8925	2.667	3
9000	2.427	3
9075	2.480	3
9150	2.747	3
9225	2.760	3
9300	2.667	3
9375	2.787	3
9450	2.747	3
9525	2.640	3
9600	2.720	3
9675	2.693	3
9750	2.680	3
9825	2.747	3
9900	2.667	3
9975	2.680	3
10050	2.680	3

Run 2
150	0.680	2
225	1.187	2
300	1.107	2
375	1.013	2
450	1.227	2
525	1.253	3
600	1.720	3
675	2.853	3
750	2.907	3
825	2.893	3
900	2.840	3
975	2.893	3
1050	2.907	3
1125	2.920	3
1200	2.907	3
1275	2.867	3
1350	2.933	3
1425	2.853	3
1500	2.907	3
1575	2.813	3
1650	2.920	3
1725	2.827	3
1800	2.787	3
1875	2.907	3
1950	2.893	3
2025	2.640	3
2100	2.973	3
2175	2.907	3
2250	2.960	3
2325	2.840	3
2400	2.880	3
2475	2.920	3
2550	2.920	3
2625	2.733	3
2700	2.787	3
2775	2.840	3
2850	2.640	4
2925	3.160	4
3000	3.787	4
3075	3.800	4
3150	3.907	4
3225	3.840	4
3300	3.853	4
3375	3.853	4
3450	3.840	4
3525	3.680	4
3600	3.840	4
3675	3.787	4
3750	3.800	4
3825	3.787	4
3900	3.667	4
3975	3.733	4
4050	3.693	4
4125	3.693	4
4200	3.893	4
4275	3.907	4
4350	3.893	4
4425	3.907	4
4500	3.960	4
4575	3.720	4
4650	3.907	4
4725	3.853	4
4800	3.827	4
4875	3.800	4
4950	3.827	4
5025	3.787	4
5100	3.813	4
5175	3.827	4
5250	3.947	4
5325	3.947	4
5400	3.760	4
5475	3.907	4
5550	3.853	4
5625	3.800	4
5700	3.827	4
5775	3.827	4
5850	3.840	4
5925	3.733	4
6000	3.707	4
6075	3.907	4
6150	3.840	4
6225	3.800	4
6300	3.853	4
6375	3.693	4
6450	3.907	4
6525	3.813	5
6600	4.213	5
6675	4.760	5
6750	4.787	5
6825	4.827	5
6900	4.800	5
6975	4.573	5
7050	4.880	5
7125	4.853	5
7200	4.947	5
7275	4.813	5
7350	4.920	5
7425	4.933	5
7500	4.827	5
7575	4.840	5
7650	4.920	5
7725	4.893	5
7800	4.867	5
7875	4.707	5
7950	4.893	5
8025	4.653	5
8100	4.627	5
8175	4.493	5
8250	4.720	5
8325	4.613	5
8400	4.533	5
8475	4.813	5
8550	4.827	5
8625	4.800	5
8700	4.520	5
8775	4.720	5
8850	4.960	7
8925	5.613	7
9000	6.893	7
9075	6.733	8
9150	7.373	8
9225	7.667	8
9300	7.627	8
9375	7.707	8
9450	7.693	8
9525	7.533	8
9600	7.907	8
9675	7.813	8
9750	7.840	8
9825	7.720	8
9900	7.427	8
9975	7.507	8
10050	7.533	8

Run 3
150	0.613	2
225	1.333	2
300	1.307	2
375	1.480	3
450	1.920	3
525	2.787	3
600	2.640	3
675	2.733	3
750	2.853	3
825	2.920	3
900	2.880	3
975	2.893	3
1050	2.960	3
1125	2.867	3
1200	2.907	3
1275	2.880	3
1350	2.973	3
1425	2.867	3
1500	2.933	3
1575	2.853	3
1650	2.907	3
1725	2.933	3
1800	2.800	3
1875	2.973	3
1950	2.933	3
2025	2.933	3
2100	2.840	3
2175	2.867	3
2250	2.920	3
2325	2.933	3
2400	2.947	3
2475	2.907	3
2550	2.893	3
2625	2.827	3
2700	2.813	3
2775	2.840	3
2850	2.960	3
2925	2.880	3
3000	2.867	3
3075	2.827	3
3150	2.813	3
