Configuration File: cfg/cfg3_repair_set2.cfg

Result Log

Run 1
150	0.640	4	0.000	0	
250	0.800	4	0.000	0	
350	1.060	4	0.000	0	
450	1.220	4	0.000	0	
550	1.680	4	0.000	0	
650	1.820	4	0.000	0	
750	1.920	4	0.000	0	
850	2.140	4	0.000	0	
950	2.260	4	0.000	0	
1050	2.540	4	0.000	0	
1150	2.740	4	0.000	0	
1250	2.960	5	0.000	0	
1350	3.040	5	0.000	0	
1450	3.280	5	0.000	0	
1550	3.340	5	0.000	0	
1650	3.460	5	0.000	0	
1750	3.660	5	0.000	0	
1850	3.840	5	0.000	0	
1950	3.920	5	0.000	0	
2050	3.920	5	0.000	0	
2150	3.940	5	0.000	0	
2250	3.980	5	0.000	0	
2350	4.080	5	0.000	0	
2450	4.140	5	0.000	0	
2550	4.200	5	0.000	0	
2650	4.380	6	0.000	0	
2750	4.500	6	0.000	0	
2850	4.600	6	0.000	0	
2950	4.680	6	0.000	0	
3050	4.800	6	0.000	0	
3150	4.900	6	0.000	0	
3250	4.900	6	0.000	0	
3350	4.940	6	0.000	0	
3450	4.960	6	0.000	0	
3550	5.040	6	0.000	0	
3650	5.100	6	0.000	0	
3750	5.160	6	0.000	0	
3850	5.180	6	0.000	0	
3950	5.180	6	0.000	0	
4050	5.220	6	0.000	0	
4150	5.220	6	0.000	0	
4250	5.220	6	0.000	0	
4350	5.220	6	0.000	0	
4450	5.220	6	0.000	0	
4550	5.220	6	0.000	0	
4650	5.220	6	0.000	0	
4750	5.220	6	0.000	0	
4850	5.220	6	0.000	0	
4950	5.220	6	0.000	0	
5050	5.220	6	0.000	0	
5150	5.220	6	0.000	0	
5250	5.220	6	0.000	0	
5350	5.220	6	0.000	0	
5450	5.220	6	0.000	0	
5550	5.220	6	0.000	0	
5650	5.220	6	0.000	0	
5750	5.220	6	0.000	0	
5850	5.220	6	0.000	0	
5950	5.220	6	0.000	0	
6050	5.220	6	0.000	0	
6150	5.220	6	0.000	0	
6250	5.220	6	0.000	0	
6350	5.220	6	0.000	0	
6450	5.220	6	0.000	0	
6550	5.220	6	0.000	0	
6650	5.220	6	0.000	0	
6750	5.220	6	0.000	0	
6850	5.220	6	0.000	0	
6950	5.220	6	0.000	0	
7050	5.220	6	0.000	0	
7150	5.220	6	0.000	0	
7250	5.220	6	0.000	0	
7350	5.220	6	0.000	0	
7450	5.220	6	0.000	0	
7550	5.220	6	0.000	0	
7650	5.220	6	0.000	0	
7750	5.220	6	0.000	0	
7850	5.220	6	0.000	0	
7950	5.220	6	0.000	0	
8050	5.220	6	0.000	0	
8150	5.220	6	0.000	0	
8250	5.220	6	0.000	0	
8350	5.220	6	0.000	0	
8450	5.220	6	0.000	0	
8550	5.220	6	0.000	0	
8650	5.220	6	0.000	0	
8750	5.220	6	0.000	0	
8850	5.220	6	0.000	0	
8950	5.220	6	0.000	0	
9050	5.220	6	0.000	0	
9150	5.220	6	0.000	0	
9250	5.220	6	0.000	0	
9350	5.220	6	0.000	0	
9450	5.220	6	0.000	0	
9550	5.220	6	0.000	0	
9650	5.220	6	0.000	0	
9750	5.220	6	0.000	0	
9850	5.220	6	0.000	0	
9950	5.220	6	0.000	0	
10050	5.220	6	0.000	0	

Run 2
150	0.600	2	0.000	0	
250	0.820	2	0.000	0	
350	0.920	2	0.000	0	
450	1.380	4	0.000	0	
550	1.640	4	0.000	0	
650	1.860	4	0.000	0	
750	2.040	4	0.000	0	
850	2.160	4	0.000	0	
950	2.280	4	0.000	0	
1050	2.440	4	0.000	0	
1150	2.620	4	0.000	0	
1250	2.880	6	0.000	0	
1350	3.000	6	0.000	0	
1450	3.120	6	0.000	0	
1550	3.280	6	0.000	0	
1650	3.360	6	0.000	0	
1750	3.580	6	0.000	0	
1850	4.040	6	0.000	0	
1950	4.500	7	0.000	0	
2050	4.740	7	0.000	0	
2150	5.180	9	0.000	0	
2250	5.520	9	0.000	0	
2350	5.860	9	0.000	0	
2450	6.460	9	0.000	0	
2550	6.860	9	0.000	0	
2650	7.180	9	0.000	0	
2750	7.340	10	0.000	0	
2850	7.640	10	0.000	0	
2950	7.920	10	0.000	0	
3050	8.200	10	0.000	0	
3150	8.300	10	0.000	0	
3250	8.400	10	0.000	0	
3350	8.460	10	0.000	0	
3450	8.620	10	0.000	0	
3550	8.800	10	0.000	0	
3650	8.900	11	0.000	0	
3750	8.940	11	0.000	0	
3850	9.000	11	0.000	0	
3950	9.140	11	0.000	0	
4050	9.200	11	0.000	0	
4150	9.240	11	0.000	0	
4250	9.240	11	0.000	0	
4350	9.400	11	0.000	0	
4450	9.500	11	0.000	0	
4550	9.500	11	0.000	0	
4650	9.520	11	0.000	0	
4750	9.580	11	0.000	0	
4850	9.580	11	0.000	0	
4950	9.600	11	0.000	0	
5050	9.600	11	0.000	0	
5150	9.620	11	0.000	0	
5250	9.620	11	0.000	0	
5350	9.640	11	0.000	0	
5450	9.640	11	0.000	0	
5550	9.640	11	0.000	0	
5650	9.640	11	0.000	0	
5750	9.640	11	0.000	0	
5850	9.640	11	0.000	0	
5950	9.640	11	0.000	0	
6050	9.640	11	0.000	0	
6150	9.640	11	0.000	0	
6250	9.640	11	0.000	0	
6350	9.640	11	0.000	0	
6450	9.680	11	0.000	0	
6550	9.680	11	0.000	0	
6650	9.680	11	0.000	0	
6750	9.680	11	0.000	0	
6850	9.700	11	0.000	0	
6950	9.700	11	0.000	0	
7050	9.700	11	0.000	0	
7150	9.700	11	0.000	0	
7250	9.700	11	0.000	0	
7350	9.700	11	0.000	0	
7450	9.700	11	0.000	0	
7550	9.700	11	0.000	0	
7650	9.700	11	0.000	0	
7750	9.700	11	0.000	0	
7850	9.700	11	0.000	0	
7950	9.700	11	0.000	0	
8050	9.700	11	0.000	0	
8150	9.700	11	0.000	0	
8250	9.700	11	0.000	0	
8350	9.700	11	0.000	0	
8450	9.700	11	0.000	0	
8550	9.700	11	0.000	0	
8650	9.700	11	0.000	0	
8750	9.700	11	0.000	0	
8850	9.700	11	0.000	0	
8950	9.700	11	0.000	0	
9050	9.700	11	0.000	0	
9150	9.700	11	0.000	0	
9250	9.700	11	0.000	0	
9350	9.700	11	0.000	0	
9450	9.700	11	0.000	0	
9550	9.700	11	0.000	0	
9650	9.700	11	0.000	0	
9750	9.700	11	0.000	0	
9850	9.700	11	0.000	0	
9950	9.700	11	0.000	0	
10050	9.700	11	0.000	0	

Run 3
150	0.300	1	0.000	0	
250	0.520	2	0.000	0	
350	0.580	2	0.000	0	
450	0.720	2	0.000	0	
550	0.920	2	0.000	0	
650	1.100	2	0.000	0	
750	1.280	2	0.000	0	
850	1.480	4	0.000	0	
950	1.600	4	0.000	0	
1050	1.760	4	0.000	0	
1150	2.080	4	0.000	0	
1250	2.180	4	0.000	0	
1350	2.280	4	0.000	0	
1450	2.440	4	0.000	0	
1550	2.620	4	0.000	0	
1650	2.680	4	0.000	0	
1750	2.860	5	0.000	0	
1850	2.920	5	0.000	0	
1950	2.960	5	0.000	0	
2050	2.960	5	0.000	0	
2150	2.960	5	0.000	0	
2250	2.960	5	0.000	0	
2350	2.960	5	0.000	0	
2450	2.960	5	0.000	0	
2550	2.960	5	0.000	0	
2650	2.980	5	0.000	0	
2750	3.000	5	0.000	0	
2850	3.060	5	0.000	0	
2950	3.120	5	0.000	0	
3050	3.340	5	0.000	0	
3150	3.600	8	0.000	0	
3250	3.960	8	0.000	0	
3350	4.440	10	0.000	0	
3450	4.780	10	0.000	0	
3550	5.220	10	0.000	0	
3650	5.520	12	0.000	0	
3750	5.640	12	0.000	0	
3850	5.780	12	0.000	0	
3950	5.920	12	0.000	0	
4050	6.180	12	0.000	0	
4150	6.340	12	0.000	0	
4250	6.440	12	0.000	0	
4350	6.520	12	0.000	0	
4450	6.620	12	0.000	0	
4550	6.760	12	0.000	0	
4650	6.820	12	0.000	0	
4750	7.020	12	0.000	0	
4850	7.140	12	0.000	0	
4950	7.240	12	0.000	0	
5050	7.300	12	0.000	0	
5150	7.320	12	0.000	0	
5250	7.320	12	0.000	0	
5350	7.420	12	0.000	0	
5450	7.700	12	0.000	0	
5550	7.980	12	0.000	0	
5650	8.400	12	0.000	0	
5750	8.740	12	0.000	0	
5850	8.920	12	0.000	0	
5950	9.160	12	0.000	0	
6050	9.600	12	0.000	0	
6150	10.100	12	0.000	0	
6250	10.860	13	0.000	0	
6350	11.260	13	0.000	0	
6450	11.540	13	0.000	0	
6550	11.660	13	0.000	0	
6650	11.900	13	0.000	0	
6750	12.060	14	0.000	0	
6850	12.140	14	0.000	0	
6950	12.320	17	0.000	0	
7050	12.400	17	0.000	0	
7150	12.520	17	0.000	0	
7250	12.540	17	0.000	0	
7350	12.540	17	0.000	0	
7450	12.540	17	0.000	0	
7550	12.540	17	0.000	0	
7650	12.540	17	0.000	0	
7750	12.540	17	0.000	0	
7850	12.540	17	0.000	0	
7950	12.540	17	0.000	0	
8050	12.540	17	0.000	0	
8150	12.540	17	0.000	0	
8250	12.540	17	0.000	0	
8350	12.540	17	0.000	0	
8450	12.540	17	0.000	0	
8550	12.540	17	0.000	0	
8650	12.540	17	0.000	0	
8750	12.540	17	0.000	0	
8850	12.540	17	0.000	0	
8950	12.540	17	0.000	0	
9050	12.540	17	0.000	0	
9150	12.540	17	0.000	0	
9250	12.540	17	0.000	0	
9350	12.540	17	0.000	0	
9450	12.540	17	0.000	0	
9550	12.540	17	0.000	0	
9650	12.540	17	0.000	0	
9750	12.540	17	0.000	0	
9850	12.540	17	0.000	0	
9950	12.540	17	0.000	0	
10050	12.540	17	0.000	0	

Run 4
150	0.520	4	0.000	0	
250	0.620	4	0.000	0	
350	0.820	4	0.000	0	
450	1.000	4	0.000	0	
550	1.180	4	0.000	0	
650	1.320	4	0.000	0	
750	1.560	5	0.000	0	
850	1.960	5	0.000	0	
950	2.400	5	0.000	0	
1050	2.560	5	0.000	0	
1150	2.660	5	0.000	0	
1250	3.060	5	0.000	0	
1350	3.360	5	0.000	0	
1450	3.500	5	0.000	0	
1550	3.640	5	0.000	0	
1650	3.740	5	0.000	0	
1750	3.820	5	0.000	0	
1850	3.900	5	0.000	0	
1950	3.920	5	0.000	0	
2050	3.960	5	0.000	0	
2150	3.960	5	0.000	0	
2250	3.960	5	0.000	0	
2350	3.960	5	0.000	0	
2450	3.980	5	0.000	0	
2550	3.980	5	0.000	0	
2650	3.980	5	0.000	0	
2750	3.980	5	0.000	0	
2850	3.980	5	0.000	0	
2950	3.980	5	0.000	0	
3050	3.980	5	0.000	0	
3150	3.980	5	0.000	0	
3250	3.980	5	0.000	0	
3350	3.980	5	0.000	0	
3450	3.980	5	0.000	0	
3550	3.980	5	0.000	0	
3650	3.980	5	0.000	0	
3750	3.980	5	0.000	0	
3850	3.980	5	0.000	0	
3950	3.980	5	0.000	0	
4050	3.980	5	0.000	0	
4150	3.980	5	0.000	0	
4250	3.980	5	0.000	0	
4350	3.980	5	0.000	0	
4450	3.980	5	0.000	0	
4550	3.980	5	0.000	0	
4650	3.980	5	0.000	0	
4750	3.980	5	0.000	0	
4850	3.980	5	0.000	0	
4950	3.980	5	0.000	0	
5050	3.980	5	0.000	0	
5150	3.980	5	0.000	0	
5250	3.980	5	0.000	0	
5350	3.980	5	0.000	0	
5450	3.980	5	0.000	0	
5550	3.980	5	0.000	0	
5650	3.980	5	0.000	0	
5750	3.980	5	0.000	0	
5850	3.980	5	0.000	0	
5950	3.980	5	0.000	0	
6050	3.980	5	0.000	0	
6150	3.980	5	0.000	0	
6250	3.980	5	0.000	0	
6350	3.980	5	0.000	0	
6450	3.980	5	0.000	0	
6550	3.980	5	0.000	0	
6650	3.980	5	0.000	0	
6750	3.980	5	0.000	0	
6850	3.980	5	0.000	0	
6950	3.980	5	0.000	0	
7050	3.980	5	0.000	0	
7150	3.980	5	0.000	0	
7250	3.980	5	0.000	0	
7350	3.980	5	0.000	0	
7450	3.980	5	0.000	0	
7550	3.980	5	0.000	0	
7650	3.980	5	0.000	0	
7750	3.980	5	0.000	0	
7850	3.980	5	0.000	0	
7950	3.980	5	0.000	0	
8050	3.980	5	0.000	0	
8150	3.980	5	0.000	0	
8250	3.980	5	0.000	0	
8350	3.980	5	0.000	0	
8450	3.980	5	0.000	0	
8550	3.980	5	0.000	0	
8650	3.980	5	0.000	0	
8750	3.980	5	0.000	0	
8850	3.980	5	0.000	0	
8950	3.980	5	0.000	0	
9050	3.980	5	0.000	0	
9150	3.980	5	0.000	0	
9250	3.980	5	0.000	0	
9350	3.980	5	0.000	0	
9450	3.980	5	0.000	0	
9550	3.980	5	0.000	0	
9650	3.980	5	0.000	0	
9750	3.980	5	0.000	0	
9850	3.980	5	0.000	0	
9950	3.980	5	0.000	0	
10050	3.980	5	0.000	0	

Run 5
150	0.340	2	0.000	0	
250	0.560	2	0.000	0	
350	0.660	2	0.000	0	
450	0.760	2	0.000	0	
550	1.020	7	0.000	0	
650	1.080	7	0.000	0	
750	1.320	7	0.000	0	
850	1.540	7	0.000	0	
950	1.740	7	0.000	0	
1050	1.960	7	0.000	0	
1150	2.020	7	0.000	0	
1250	2.040	7	0.000	0	
1350	2.040	7	0.000	0	
1450	2.060	7	0.000	0	
1550	2.100	7	0.000	0	
1650	2.140	7	0.000	0	
1750	2.220	7	0.000	0	
1850	2.380	7	0.000	0	
1950	2.600	7	0.000	0	
2050	2.760	7	0.000	0	
2150	3.060	7	0.000	0	
2250	3.280	7	0.000	0	
2350	3.480	7	0.000	0	
2450	3.740	7	0.000	0	
2550	4.060	7	0.000	0	
2650	4.160	7	0.000	0	
2750	4.300	7	0.000	0	
2850	4.520	7	0.000	0	
2950	4.740	7	0.000	0	
3050	4.980	7	0.000	0	
3150	5.220	7	0.000	0	
3250	5.300	7	0.000	0	
3350	5.420	8	0.000	0	
3450	5.780	8	0.000	0	
3550	5.940	8	0.000	0	
3650	6.220	8	0.000	0	
3750	6.400	8	0.000	0	
3850	6.520	8	0.000	0	
3950	6.600	8	0.000	0	
4050	6.740	8	0.000	0	
