Result Log

Run 1
150	3.040	3.147	6
225	2.987	5.333	7
300	2.907	6.733	7
375	2.933	6.840	7
450	2.960	6.960	7
525	2.867	6.947	8
600	1.880	7.413	8
675	1.147	7.920	8
750	1.173	7.920	8
825	1.120	7.960	8
900	1.080	8.000	8
975	1.267	8.000	8
1050	1.173	8.000	8
1125	1.147	8.000	8
1200	1.360	7.933	8
1275	1.267	7.987	8
1350	1.560	7.973	8
1425	1.547	7.813	8
1500	1.520	7.960	8
1575	1.480	7.947	8
1650	1.480	7.973	8
1725	1.520	7.840	8
1800	1.707	7.907	8
1875	1.653	7.920	8
1950	1.853	7.893	8
2025	1.760	7.947	8
2100	1.747	7.880	8
2175	1.867	7.907	8
2250	1.973	7.893	8
2325	1.947	7.893	8
2400	2.040	7.827	8
2475	2.000	7.947	8
2550	1.893	8.000	8
2625	1.907	7.960	8
2700	2.013	8.000	8
2775	2.080	7.840	8
2850	2.093	8.000	8
2925	2.107	7.893	8
3000	1.893	7.973	8
3075	2.093	7.880	8
3150	2.227	8.000	8
3225	2.293	7.880	8
3300	2.400	7.987	8
3375	2.253	7.907	8
3450	2.547	7.853	8
3525	2.640	8.000	8
3600	2.360	7.893	8
3675	2.467	7.827	8
3750	2.547	8.000	8
3825	2.293	8.000	8
3900	2.333	7.893	8
3975	2.440	7.933	8
4050	2.280	7.947	8
4125	2.253	8.000	8
4200	2.360	7.813	8
4275	2.000	7.907	8
4350	1.813	7.947	8
4425	1.893	7.933	8
4500	1.867	7.920	8
4575	1.680	8.040	11
4650	2.747	9.067	11
4725	3.693	10.840	11
4800	3.600	10.893	11
4875	3.467	10.880	11
4950	3.280	10.907	11
5025	3.067	10.880	11
5100	3.133	10.733	11
5175	3.240	10.987	11
5250	3.413	10.747	11
5325	3.693	10.880	11
5400	3.733	10.853	11
5475	3.760	10.933	11
5550	3.693	10.840	11
5625	3.413	10.853	11
5700	3.373	10.747	11
5775	3.133	10.840	11
5850	3.347	10.920	11
5925	3.467	10.880	11
6000	3.707	10.907	11
6075	3.573	10.707	11
6150	3.720	10.973	11
6225	3.667	10.733	11
6300	3.680	10.920	11
6375	3.667	10.853	11
6450	3.653	10.813	11
6525	3.587	11.000	11
6600	3.627	10.960	11
6675	3.747	10.893	11
6750	3.787	10.667	11
6825	3.893	10.880	11
6900	3.440	10.987	11
6975	3.120	10.853	11
7050	3.080	10.880	11
7125	3.160	11.000	11
7200	2.987	10.947	11
7275	3.120	10.747	11
7350	2.733	11.000	11
7425	2.827	11.000	11
7500	2.800	11.000	11
7575	2.973	10.693	11
7650	2.720	10.933	11
7725	2.640	10.813	11
7800	2.520	10.920	11
7875	2.453	10.827	11
7950	2.760	10.840	12
8025	1.973	11.427	13
8100	1.427	12.333	13
8175	1.827	12.973	13
8250	1.747	12.840	13
8325	1.827	12.933	13
8400	1.680	12.960	13
8475	1.800	12.480	13
8550	1.680	12.840	13
8625	1.720	12.907	13
8700	1.600	12.773	15
8775	1.093	14.667	15
8850	1.147	14.933	15
