Result Log

Run 1
150	2.973	3.493	8
225	3.067	6.467	11
300	2.973	10.307	17
375	2.667	14.267	17
450	2.640	17.000	17
525	2.653	16.893	17
600	2.787	17.000	17
675	2.707	16.960	17
750	2.680	17.000	17
825	2.760	16.840	17
900	2.667	17.000	17
975	2.707	16.440	17
1050	2.800	16.973	17
1125	2.627	17.000	17
1200	2.453	16.827	17
1275	2.347	17.000	17
1350	2.400	16.213	17
1425	2.240	16.853	17
1500	2.240	16.827	17
1575	2.200	16.773	17
1650	2.093	16.973	17
1725	1.973	16.907	17
1800	1.947	16.867	17
1875	2.000	16.627	17
1950	1.867	16.653	17
2025	1.587	16.960	17
2100	1.733	17.000	17
2175	1.800	17.000	17
2250	1.840	17.000	17
2325	1.533	16.773	17
2400	1.507	17.000	17
2475	1.360	16.387	17
2550	1.240	16.520	17
2625	1.280	16.600	17
2700	1.427	16.867	17
2775	1.427	16.520	17
2850	1.613	16.653	17
2925	1.840	16.773	17
3000	1.813	16.653	17
3075	1.813	16.640	17
3150	1.747	16.987	17
3225	1.560	16.773	17
3300	1.680	16.773	17
3375	1.440	16.587	17
3450	1.493	16.773	17
3525	1.920	16.853	18
3600	3.187	17.627	18
3675	3.267	18.000	18
3750	3.360	17.613	18
3825	3.413	17.453	18
3900	3.600	17.520	18
3975	3.867	18.000	18
4050	3.827	18.000	18
4125	3.720	18.000	18
4200	3.640	17.760	18
4275	3.733	18.000	18
4350	3.640	17.827	18
4425	3.227	18.000	18
4500	3.093	18.000	18
4575	3.133	17.760	18
4650	3.467	17.920	18
4725	3.373	17.640	18
4800	3.253	17.760	18
4875	3.160	17.107	18
4950	3.067	18.093	25
5025	3.907	20.893	25
5100	4.467	25.000	25
5175	4.347	24.587	25
5250	4.213	24.653	25
5325	4.227	25.000	25
5400	4.200	24.693	25
5475	4.040	24.107	25
5550	4.387	25.000	25
5625	4.533	24.507	25
5700	4.640	25.000	25
5775	4.507	24.920	25
5850	4.333	25.000	25
5925	4.253	24.933	25
6000	4.333	24.413	25
6075	4.227	24.613	25
6150	4.133	24.373	25
6225	3.987	25.000	25
6300	4.120	24.933	25
6375	4.333	24.507	25
6450	4.187	24.467	25
6525	4.053	24.293	25
6600	4.307	24.707	25
6675	4.253	24.907	25
6750	4.600	24.667	25
6825	4.747	25.000	25
6900	5.213	24.733	28
6975	5.187	26.293	28
7050	5.013	27.933	28
7125	4.933	26.867	28
7200	5.053	27.693	28
7275	4.987	27.373	28
7350	5.027	27.973	31
7425	4.893	29.600	31
7500	4.960	30.613	31
7575	4.973	30.560	31
7650	5.027	30.507	31
7725	5.107	30.387	31
7800	5.133	30.413	31
7875	5.280	30.640	32
7950	4.573	31.280	32
8025	4.307	31.653	33
8100	3.947	32.480	33
8175	3.840	32.573	33
8250	3.867	32.693	33
8325	3.907	32.387	33
8400	3.760	32.120	33
8475	3.787	32.200	33
8550	3.707	32.173	33
8625	3.560	32.080	33
8700	3.507	32.667	33
8775	3.573	32.880	33
8850	3.653	32.027	33
8925	3.653	32.627	33
9000	3.413	32.613	33
9075	3.427	32.733	33
9150	3.653	32.560	33
9225	3.653	32.853	33
9300	3.693	32.160	33
9375	3.587	32.640	33
9450	3.560	32.680	33
9525	3.373	32.547	33
9600	3.613	32.787	33
9675	3.333	32.440	33
9750	3.213	32.320	33
9825	3.333	32.800	33
9900	3.547	32.147	33
9975	3.400	32.800	33
10050	3.333	32.773	33

Run 2
150	2.973	3.160	7
225	2.987	5.893	7
300	2.907	6.987	7
375	2.920	6.827	7
450	3.013	6.880	7
525	3.147	6.907	7
600	3.213	7.000	7
675	3.040	6.907	7
750	3.133	6.907	7
825	3.227	6.880	7
900	3.187	7.000	7
975	3.267	7.000	7
1050	3.200	7.000	7
1125	3.213	7.000	7
1200	3.227	7.000	7
1275	3.253	6.987	8
1350	2.667	7.427	8
1425	2.227	7.507	8
1500	2.187	8.000	8
1575	2.240	8.000	8
1650	2.227	8.000	8
1725	2.227	7.893	8
1800	2.267	7.707	8
1875	2.400	8.000	8
1950	2.453	7.933	8
2025	2.507	7.827	8
2100	2.360	8.000	8
2175	2.560	8.000	8
2250	2.493	8.000	8
2325	2.573	8.000	8
2400	2.507	7.920	8
2475	2.560	8.000	8
2550	2.720	7.947	8
2625	2.853	7.840	8
2700	2.853	8.000	8
2775	2.827	7.893	8
2850	2.720	7.933	8
2925	2.507	7.893	8
3000	2.400	7.987	8
3075	2.573	8.000	8
3150	2.720	8.000	8
3225	2.720	7.747	8
3300	2.640	7.613	8
3375	2.680	7.893	8
3450	2.760	8.000	8
3525	2.867	7.947	8
3600	3.053	8.000	8
3675	2.973	8.000	8
3750	2.920	8.000	8
3825	3.000	8.000	8
3900	2.987	7.893	8
3975	2.680	8.000	8
4050	2.587	7.947	8
4125	2.240	7.947	8
4200	2.160	7.920	8
4275	2.147	7.480	8
4350	2.333	8.000	8
4425	2.333	8.000	8
4500	2.307	8.000	8
4575	2.720	8.000	8
4650	3.120	7.960	8
4725	3.533	8.000	8
4800	3.640	8.000	8
4875	3.693	8.000	8
4950	3.947	8.000	8
5025	4.360	8.000	8
5100	4.320	8.000	8
5175	4.067	7.960	8
5250	4.240	8.000	8
5325	4.347	7.920	8
5400	4.280	7.507	8
5475	4.560	8.027	9
5550	4.013	8.800	9
5625	4.133	9.000	9
5700	4.560	9.000	9
5775	4.573	8.733	9
5850	4.613	8.947	9
5925	4.520	8.920	9
6000	4.547	8.867	9
6075	4.907	9.000	9
6150	4.867	9.000	9
6225	4.787	8.800	9
6300	4.453	9.000	9
6375	4.240	9.027	11
6450	3.173	9.987	11
6525	2.827	11.000	11
6600	2.987	11.000	11
6675	2.747	10.960	11
6750	2.773	10.853	11
6825	2.640	11.000	11
6900	2.320	10.893	11
6975	2.547	11.000	11
7050	2.440	10.533	11
7125	2.440	10.880	11
7200	2.173	11.000	11
7275	2.147	11.000	11
7350	2.107	10.507	11
7425	2.147	11.000	11
7500	2.133	10.840	11
7575	2.187	10.907	11
7650	2.347	10.800	11
7725	2.453	10.467	15
7800	4.373	13.947	15
7875	4.493	15.000	15
7950	4.707	15.000	15
8025	4.720	15.000	15
8100	4.853	14.800	15
8175	4.920	14.813	15
8250	4.840	14.920	15
8325	4.867	14.800	15
8400	5.133	14.947	15
8475	5.240	14.773	15
8550	5.320	14.600	15
8625	5.360	15.000	15
8700	5.440	15.000	15
8775	5.587	14.893	15
8850	5.627	15.000	15
8925	5.893	14.813	15
9000	6.080	15.000	15
9075	6.067	14.667	15
9150	6.000	15.000	15
9225	6.307	14.867	15
9300	6.293	15.000	15
9375	6.173	14.947	15
9450	6.067	15.000	15
9525	6.000	14.707	15
9600	5.907	14.853	15
9675	6.120	14.747	15
9750	6.160	14.800	15
9825	5.880	14.840	15
9900	5.973	15.000	15
9975	5.947	14.907	15
10050	5.933	14.507	15

Run 3
150	2.987	2.293	4
225	3.000	2.853	4
300	3.013	4.000	4
375	2.973	4.000	4
450	2.813	3.960	4
525	2.813	4.000	4
600	2.853	4.000	4
675	2.853	4.000	4
750	2.853	4.000	4
825	2.893	4.000	4
900	2.840	4.000	4
975	2.920	4.000	4
1050	2.973	3.947	4
1125	2.907	4.000	4
1200	2.853	3.947	4
1275	3.107	3.907	4
1350	3.293	3.947	4
1425	3.013	4.000	4
1500	2.720	4.000	4
1575	2.400	3.973	4
1650	2.307	3.960	4
1725	2.360	4.000	4
1800	2.293	4.000	4
1875	2.320	4.000	4
1950	2.133	4.000	4
2025	2.200	4.000	4
2100	2.333	3.987	4
2175	2.267	3.947	4
2250	2.133	3.960	4
2325	2.187	3.987	4
2400	2.373	4.000	4
2475	2.653	3.933	4
2550	2.280	3.987	4
2625	2.347	3.973	4
2700	2.120	3.920	4
2775	2.040	3.453	4
2850	2.147	4.000	4
2925	1.907	4.000	4
3000	2.467	3.947	4
3075	2.480	4.000	4
3150	2.507	4.000	4
3225	2.640	4.000	4
3300	2.347	3.973	4
3375	2.333	4.000	4
3450	2.360	4.000	4
3525	2.240	3.987	4
3600	2.573	4.000	4
3675	2.440	4.000	4
3750	2.947	4.000	4
3825	2.880	4.000	4
3900	2.973	3.973	4
3975	2.947	4.000	4
4050	3.000	3.987	4
4125	2.987	3.987	4
4200	2.293	4.000	4
4275	2.613	4.000	4
4350	2.333	4.000	4
4425	2.187	3.947	4
4500	2.107	3.947	4
4575	2.067	4.000	4
4650	1.667	4.000	4
4725	1.747	4.000	4
4800	1.853	4.000	4
4875	2.120	4.000	4
4950	1.840	3.947	4
5025	1.493	3.947	4
5100	1.267	4.000	4
5175	1.427	4.000	4
5250	1.640	4.000	4
5325	1.867	3.987	4
5400	1.747	3.947	4
5475	1.640	4.000	4
5550	1.533	4.000	4
5625	1.787	4.000	4
5700	1.787	3.947	4
5775	1.813	3.960	4
5850	1.573	3.987	4
5925	1.667	4.000	4
6000	2.080	3.987	4
6075	2.453	3.867	4
6150	2.307	4.000	4
6225	2.107	3.907	4
6300	2.213	4.000	4
6375	2.227	4.000	4
6450	1.600	3.947	4
6525	1.800	4.000	4
6600	1.867	4.000	4
6675	2.360	3.613	4
6750	2.107	3.947	4
6825	2.453	4.000	4
6900	2.413	4.000	4
6975	2.560	4.000	4
7050	2.867	3.933	4
7125	2.613	4.000	4
7200	2.787	4.000	4
7275	2.533	4.000	4
7350	3.000	3.947	4
7425	3.680	4.000	4
7500	3.400	4.000	4
7575	3.547	3.987	4
7650	3.493	4.000	4
7725	3.080	3.907	4
7800	3.467	3.973	4
7875	3.853	3.960	4
7950	3.653	4.000	4
8025	3.840	3.960	4
8100	3.840	3.960	4
8175	3.813	3.920	4
8250	3.453	4.000	4
8325	3.413	3.920	4
8400	3.707	3.960	4
8475	3.373	3.960	4
8550	3.307	3.947	4
8625	3.733	4.000	4
8700	3.920	3.960	4
8775	3.920	3.893	4
8850	4.120	3.947	4
8925	4.427	4.000	4
9000	5.093	4.000	4
9075	4.707	4.000	4
9150	4.627	4.000	4
9225	4.507	4.000	4
9300	4.547	3.947	4
9375	4.987	4.000	4
9450	5.120	3.933	4
9525	5.387	3.947	4
9600	5.333	3.973	4
9675	5.173	3.507	4
9750	5.240	4.000	4
9825	5.600	3.987	4
9900	5.400	4.080	10
9975	4.573	5.427	10
10050	3.987	9.853	10

Run 4
150	3.067	3.013	5
225	2.960	4.173	6
300	3.053	5.427	6
375	2.947	5.667	6
450	2.987	5.480	6
525	2.933	5.760	6
600	2.947	5.867	6
675	3.040	6.000	6
750	3.040	5.707	6
825	2.987	5.760	6
900	2.987	5.920	6
975	2.880	6.000	6
1050	2.867	5.920	6
1125	2.813	5.840	6
1200	3.040	5.893	7
1275	2.000	6.293	7
1350	1.373	7.000	7
1425	1.600	7.000	7
1500	1.813	7.000	7
1575	1.747	6.987	7
1650	1.867	6.947	9
1725	3.173	8.347	13
1800	3.133	11.933	13
1875	2.880	12.880	13
1950	2.867	13.000	13
2025	3.013	12.907	13
2100	2.973	12.853	13
2175	3.080	12.853	13
2250	3.200	13.000	13
2325	3.067	13.000	13
2400	3.147	13.000	13
2475	3.040	13.000	13
2550	3.027	13.000	13
2625	3.240	13.000	13
2700	3.493	13.000	13
2775	3.427	13.000	13
2850	3.533	12.920	14
2925	4.213	13.227	14
3000	4.333	14.000	14
3075	4.267	13.973	14
3150	4.413	13.987	14
3225	4.480	13.880	14
3300	4.427	14.000	14
3375	4.533	14.000	14
3450	4.573	14.000	14
3525	4.440	13.933	14
3600	4.533	13.813	14
3675	4.427	14.000	14
3750	4.507	14.000	14
3825	4.547	14.027	16
3900	4.253	14.853	16
3975	3.987	15.760	16
4050	4.067	15.800	16
4125	4.027	15.440	16
4200	4.160	15.787	16
4275	4.173	15.747	16
4350	3.907	16.000	16
4425	3.653	15.507	16
4500	3.507	15.787	16
4575	3.653	15.973	16
4650	3.347	15.880	16
4725	3.280	15.973	16
4800	3.267	15.587	16
4875	3.453	15.653	16
4950	3.413	15.800	16
5025	3.920	16.000	16
5100	3.907	15.893	16
5175	4.547	16.000	16
5250	4.360	15.867	16
5325	4.627	16.000	16
5400	4.653	15.627	16
5475	4.680	15.573	16
5550	4.813	16.000	16
5625	4.080	16.000	16
5700	3.960	16.000	16
5775	3.827	15.853	16
5850	3.880	16.000	16
5925	3.987	15.573	16
6000	3.933	15.787	16
6075	3.947	15.813	16
6150	4.000	15.773	16
6225	4.067	15.693	16
6300	4.093	15.467	16
6375	4.053	15.627	16
6450	3.867	16.000	16
6525	4.040	15.827	16
6600	4.387	16.000	16
6675	4.347	15.787	16
6750	4.560	15.933	16
6825	4.307	16.000	16
6900	4.413	15.800	16
6975	4.693	15.880	16
7050	4.773	16.000	16
7125	4.973	15.853	16
7200	5.147	16.000	16
7275	5.240	16.000	16
7350	5.493	15.893	16
7425	5.360	16.013	17
7500	5.320	16.480	17
7575	5.227	17.000	17
7650	5.400	16.947	17
7725	5.347	16.653	17
7800	5.400	17.000	17
7875	5.387	16.987	17
7950	5.067	16.253	17
8025	4.880	16.800	17
8100	4.973	16.933	17
8175	5.133	16.813	17
8250	5.173	17.000	17
8325	5.000	16.773	17
8400	5.320	16.773	17
8475	4.720	17.000	17
8550	4.827	17.000	17
8625	4.707	16.693	17
8700	4.773	16.280	17
8775	4.400	16.760	17
8850	4.227	17.000	17
8925	4.107	16.747	17
9000	4.107	17.000	17
9075	3.947	16.853	17
9150	3.693	16.893	17
9225	3.333	16.960	17
9300	3.547	16.907	17
9375	3.507	16.773	17
9450	3.693	17.000	17
9525	3.573	16.907	17
9600	3.707	17.000	17
9675	3.693	17.000	17
9750	3.920	16.973	17
9825	4.027	17.000	17
9900	3.920	17.000	17
9975	3.720	16.920	17
10050	3.600	17.000	17

Run 5
150	3.013	2.200	6
225	2.907	5.853	14
300	2.947	12.560	18
375	2.760	17.213	18
450	2.667	18.000	18
525	2.693	17.813	20
600	2.333	18.653	20
675	2.067	19.493	20
750	2.013	19.960	20
825	1.880	19.787	20
900	2.000	19.280	20
975	1.920	19.907	20
1050	1.880	19.707	20
1125	1.893	19.547	20
1200	2.080	19.827	20
1275	1.960	19.827	20
1350	1.880	19.973	20
1425	1.693	19.960	20
1500	1.707	19.387	20
1575	1.653	19.933	20
1650	1.813	20.000	20
1725	1.720	19.987	20
1800	1.493	20.000	20
1875	1.520	19.907	20
1950	1.467	19.733	20
2025	1.333	19.533	20
