Result Log

Run 1
150	1.005	2.307	6
225	1.000	5.733	6
300	0.992	5.827	6
375	0.995	5.653	6
450	0.981	5.600	6
525	0.968	5.333	6
600	0.965	5.920	6
675	0.987	5.440	6
750	0.971	5.360	6
825	1.003	5.853	6
900	0.955	5.760	6
975	0.944	5.440	6
1050	0.957	5.440	6
1125	0.933	5.280	6
1200	0.976	5.387	6
1275	0.992	5.800	6
1350	0.960	5.653	6
1425	0.965	5.600	6
1500	0.952	5.307	6
1575	0.925	5.760	6
1650	0.944	5.827	6
1725	0.987	5.613	6
1800	1.005	5.693	6
1875	1.011	4.840	6
1950	1.040	5.733	6
2025	1.021	5.133	6
2100	1.011	5.427	6
2175	1.011	5.480	6
2250	1.037	5.213	6
2325	0.981	5.533	6
2400	0.963	5.707	6
2475	0.915	5.427	6
2550	0.920	5.493	6
2625	0.960	5.160	6
2700	1.019	5.080	6
2775	1.019	5.507	6
2850	1.048	5.413	6
2925	1.069	5.693	6
3000	1.112	5.147	6
3075	1.149	5.800	6
3150	1.171	5.187	6
3225	1.147	5.040	6
3300	1.160	5.227	6
3375	1.168	5.933	6
3450	1.163	5.347	6
3525	1.152	5.693	6
3600	1.176	4.600	6
3675	1.187	5.467	6
3750	1.203	5.520	6
3825	1.179	5.613	6
3900	1.141	5.467	6
3975	1.133	5.000	6
4050	1.160	4.747	6
4125	1.149	5.360	6
4200	1.045	5.413	6
4275	1.091	5.493	6
4350	1.093	5.667	6
4425	1.131	5.573	6
4500	1.133	5.147	6
4575	1.064	5.547	6
4650	1.003	5.800	6
4725	0.997	5.427	6
4800	1.035	5.800	6
4875	1.125	5.400	6
4950	1.104	5.400	6
5025	1.112	5.080	6
5100	1.085	5.573	6
5175	1.107	5.400	6
5250	1.117	5.587	6
5325	1.211	4.787	6
5400	1.224	4.573	6
5475	1.237	5.040	6
5550	1.275	5.707	6
5625	1.264	5.573	6
5700	1.256	5.320	6
5775	1.157	5.133	6
5850	1.259	5.133	6
5925	1.235	5.520	6
6000	1.195	5.653	6
6075	1.179	4.747	6
6150	1.211	5.507	6
6225	1.285	5.280	6
6300	1.275	4.907	6
6375	1.171	5.613	6
6450	1.117	5.107	6
6525	1.173	5.693	6
6600	1.117	4.867	6
6675	1.123	5.400	6
6750	1.075	5.427	6
6825	1.088	5.373	6
6900	0.987	5.760	6
6975	0.976	5.787	6
7050	1.035	5.533	6
7125	0.997	5.920	6
7200	0.971	5.467	6
7275	0.995	5.627	6
7350	0.949	5.627	6
7425	1.003	5.587	6
7500	0.981	5.520	6
7575	1.024	5.307	6
7650	0.965	5.547	6
7725	0.899	5.747	6
