Result Log

Run 1
150	0.119	0.813	2
225	0.111	1.733	4
300	0.104	2.667	4
375	0.102	4.000	4
450	0.103	4.000	4
525	0.106	3.960	4
600	0.105	4.000	4
675	0.107	3.947	4
750	0.108	3.973	4
825	0.110	3.960	4
900	0.111	3.947	4
975	0.116	3.947	4
1050	0.115	4.000	4
1125	0.119	3.947	4
1200	0.113	3.987	4
1275	0.111	4.000	4
1350	0.111	4.000	4
1425	0.111	4.000	4
1500	0.109	3.987	4
1575	0.111	3.893	4
1650	0.110	3.920	4
1725	0.107	4.000	4
1800	0.107	3.987	4
1875	0.109	4.000	4
1950	0.109	4.000	4
2025	0.110	4.000	4
2100	0.111	3.960	4
2175	0.113	3.947	4
2250	0.110	3.947	4
2325	0.109	3.987	4
2400	0.107	4.000	4
2475	0.108	4.000	4
2550	0.105	4.000	4
2625	0.102	4.000	4
2700	0.100	4.000	4
2775	0.099	3.947	4
2850	0.099	3.947	4
2925	0.100	3.920	4
3000	0.093	4.000	4
3075	0.093	4.000	4
3150	0.091	4.000	4
3225	0.093	4.000	4
3300	0.094	4.000	4
3375	0.091	3.973	4
3450	0.082	4.000	4
3525	0.087	4.000	4
3600	0.089	4.000	4
3675	0.085	4.000	4
3750	0.090	4.000	4
3825	0.093	4.000	4
3900	0.099	4.000	4
3975	0.103	3.947	4
4050	0.102	4.000	4
4125	0.115	4.000	4
4200	0.110	4.000	4
4275	0.108	4.000	4
4350	0.108	3.907	4
4425	0.108	4.000	4
4500	0.105	3.920	4
4575	0.099	4.000	4
4650	0.097	3.987	4
4725	0.099	4.000	4
4800	0.094	4.000	4
4875	0.097	3.947	4
4950	0.099	4.000	4
5025	0.103	4.000	4
5100	0.098	3.960	4
5175	0.095	4.000	4
5250	0.099	4.000	4
5325	0.098	3.893	4
5400	0.095	3.960	4
5475	0.105	3.960	4
5550	0.102	4.000	4
5625	0.104	4.000	4
5700	0.106	3.933	4
5775	0.100	3.973	4
5850	0.107	3.960	4
5925	0.105	3.973	4
6000	0.106	4.000	4
6075	0.103	4.000	4
6150	0.101	3.973	4
6225	0.097	4.000	4
6300	0.098	3.920	4
6375	0.093	4.000	4
6450	0.091	4.000	4
6525	0.094	3.987	4
6600	0.094	3.853	4
6675	0.094	4.000	4
6750	0.092	4.000	4
6825	0.095	4.000	4
6900	0.092	3.907	4
6975	0.088	4.000	4
7050	0.092	4.000	4
7125	0.091	3.960	4
7200	0.082	3.987	4
7275	0.076	4.000	4
7350	0.071	3.933	4
7425	0.071	3.960	4
7500	0.072	3.947	4
7575	0.071	4.000	4
7650	0.072	4.000	4
7725	0.069	4.000	4
7800	0.066	3.973	4
7875	0.069	3.987	4
7950	0.068	3.947	4
8025	0.071	4.000	4
8100	0.079	4.000	4
8175	0.079	3.987	4
8250	0.080	3.907	4
8325	0.081	3.987	4
8400	0.084	4.000	4
8475	0.083	3.853	4
8550	0.087	3.987	4
8625	0.088	4.000	4
8700	0.088	3.987	4
8775	0.093	3.920	4
8850	0.095	3.973	4
8925	0.097	3.947	4
9000	0.098	4.000	4
9075	0.098	3.947	4
9150	0.100	4.000	4
9225	0.106	4.000	4
9300	0.105	4.000	4
9375	0.107	3.947	4
9450	0.103	4.000	4
9525	0.097	4.000	4
9600	0.100	4.000	4
9675	0.094	3.947	4
9750	0.104	3.987	4
9825	0.108	3.893	4
9900	0.104	4.000	4
9975	0.097	3.987	4
10050	0.087	4.000	4

Run 2
150	0.118	1.027	2
225	0.116	1.893	6
300	0.110	3.813	6
375	0.102	6.027	7
450	0.101	6.827	7
525	0.102	6.973	7
600	0.103	7.000	7
675	0.103	6.987	7
750	0.102	6.907	7
825	0.101	6.813	7
900	0.104	6.960	7
975	0.101	6.987	7
1050	0.101	6.987	7
1125	0.101	6.800	7
1200	0.099	6.947	7
1275	0.104	6.760	7
1350	0.106	6.947	7
1425	0.112	7.000	7
1500	0.110	6.920	7
1575	0.106	7.000	7
1650	0.106	7.000	7
1725	0.104	6.907	7
1800	0.109	6.960	7
1875	0.104	6.893	7
1950	0.102	6.907	7
2025	0.101	7.000	7
2100	0.104	6.893	7
2175	0.107	7.013	8
2250	0.126	7.453	8
2325	0.136	7.933	8
2400	0.135	7.947	8
2475	0.136	7.947	8
2550	0.138	8.000	8
2625	0.133	7.893	8
2700	0.136	7.733	8
2775	0.136	8.000	8
2850	0.139	8.000	8
2925	0.137	7.920	8
3000	0.137	7.760	8
3075	0.138	8.000	8
3150	0.138	7.947	8
3225	0.135	7.960	8
3300	0.130	7.960	8
3375	0.129	8.000	8
3450	0.133	8.000	8
3525	0.130	8.000	8
3600	0.125	7.907	8
3675	0.127	7.920	8
3750	0.125	8.000	8
3825	0.119	7.973	8
3900	0.119	7.893	8
3975	0.120	7.840	8
4050	0.116	7.920	8
4125	0.115	7.987	8
4200	0.121	7.920	8
4275	0.120	7.933	8
4350	0.116	7.920	8
4425	0.118	7.907	8
4500	0.114	7.800	8
4575	0.107	8.000	8
4650	0.110	8.000	8
4725	0.111	7.800	8
4800	0.111	7.987	8
4875	0.114	7.987	8
4950	0.111	8.000	8
5025	0.117	8.000	8
5100	0.118	7.987	8
5175	0.121	7.920	8
5250	0.122	8.000	8
5325	0.122	7.853	8
5400	0.125	7.853	8
5475	0.129	7.893	8
5550	0.128	7.987	8
5625	0.123	7.973	8
5700	0.130	7.920	8
5775	0.126	7.920	8
5850	0.121	7.960	8
5925	0.111	7.733	8
6000	0.119	7.840	8
6075	0.125	8.000	8
6150	0.123	7.893	8
6225	0.125	7.840	8
6300	0.132	7.893	8
6375	0.135	7.987	8
6450	0.139	7.920	8
6525	0.132	7.813	8
6600	0.128	7.693	8
6675	0.126	8.000	8
6750	0.127	8.000	8
6825	0.129	7.827	8
6900	0.137	7.893	8
6975	0.129	8.000	8
7050	0.134	7.827	8
7125	0.136	8.000	8
7200	0.126	7.787	8
7275	0.122	7.987	8
7350	0.121	7.893	8
7425	0.124	7.893	8
7500	0.126	7.893	8
7575	0.123	8.000	8
7650	0.120	7.933	8
7725	0.118	7.880	8
7800	0.118	7.827	8
7875	0.116	7.907	8
7950	0.118	7.907	8
8025	0.117	7.893	8
8100	0.123	7.960	8
8175	0.121	7.907	8
8250	0.125	8.000	8
8325	0.124	7.893	8
8400	0.130	7.853	8
8475	0.123	7.800	8
8550	0.126	7.933	8
8625	0.122	8.000	8
8700	0.121	7.867	8
8775	0.122	8.000	8
8850	0.116	7.933	8
8925	0.122	7.947	8
9000	0.123	7.787	8
9075	0.119	8.000	8
9150	0.115	8.000	8
9225	0.122	7.853	8
9300	0.117	8.000	8
9375	0.119	8.000	8
9450	0.116	7.907	8
9525	0.119	7.987	8
9600	0.115	7.880	8
9675	0.107	7.853	8
9750	0.103	7.813	8
9825	0.099	7.867	8
9900	0.099	7.960	8
9975	0.100	8.000	8
10050	0.106	7.893	8

Run 3
150	0.120	0.920	2
225	0.119	1.867	5
300	0.124	3.680	5
375	0.127	5.000	5
450	0.124	5.000	5
525	0.122	4.973	5
600	0.123	5.000	5
675	0.121	4.960	5
750	0.121	4.920	5
825	0.122	4.947	5
900	0.124	5.027	7
975	0.123	5.453	7
1050	0.123	6.973	7
1125	0.122	7.000	7
1200	0.122	6.747	7
1275	0.121	7.000	7
1350	0.118	7.000	7
1425	0.119	6.693	7
1500	0.121	6.987	7
1575	0.118	7.000	7
1650	0.122	6.960	7
1725	0.120	6.920	7
1800	0.116	6.933	7
1875	0.117	6.907	7
1950	0.122	6.907	7
2025	0.116	6.907	7
2100	0.121	7.000	7
2175	0.121	7.000	7
2250	0.120	7.000	7
2325	0.116	7.000	7
2400	0.114	6.907	7
2475	0.111	6.987	7
2550	0.117	7.000	7
2625	0.116	7.000	7
2700	0.116	7.000	7
2775	0.119	7.000	7
2850	0.122	7.000	7
2925	0.122	6.907	7
3000	0.123	6.933	7
3075	0.124	7.000	7
3150	0.121	6.960	7
3225	0.125	6.960	7
3300	0.125	6.933	7
3375	0.125	7.000	7
3450	0.127	6.973	7
3525	0.129	6.933	7
3600	0.130	7.000	7
3675	0.128	7.000	7
3750	0.122	7.000	7
3825	0.129	7.000	7
3900	0.128	6.933	7
3975	0.131	7.000	7
4050	0.125	6.947	7
4125	0.123	6.947	7
4200	0.124	7.000	7
4275	0.129	6.987	7
4350	0.130	6.853	7
4425	0.126	6.987	7
4500	0.127	6.987	7
4575	0.123	7.000	7
4650	0.126	7.000	7
4725	0.126	7.000	7
4800	0.126	6.893	7
4875	0.125	6.827	7
4950	0.119	6.907	7
5025	0.117	7.000	7
5100	0.118	6.973	7
5175	0.113	6.947	7
5250	0.114	6.960	7
5325	0.114	6.853	7
5400	0.120	7.000	7
5475	0.117	7.000	7
5550	0.116	7.000	7
5625	0.119	6.893	7
5700	0.113	6.987	7
5775	0.107	7.000	7
5850	0.107	6.853	7
5925	0.104	7.000	7
6000	0.106	7.000	7
6075	0.110	7.000	7
6150	0.121	6.880	7
6225	0.118	7.000	7
6300	0.115	6.827	7
6375	0.121	7.000	7
6450	0.113	6.920	7
6525	0.107	6.933	7
6600	0.112	7.000	7
6675	0.112	6.987	7
6750	0.117	6.947	7
6825	0.121	6.960	7
6900	0.119	7.000	7
6975	0.115	7.000	7
