Result Log

Run 1
7950	3.600	0.083	21.000	21
8025	3.680	0.089	20.800	21
8100	3.720	0.087	20.787	21
8175	3.693	0.090	20.880	21
8250	3.773	0.094	20.827	21
8325	3.813	0.095	21.000	21
8400	3.760	0.098	20.480	21
8475	3.520	0.093	21.000	21
8550	3.493	0.094	20.760	21
8625	3.653	0.095	20.507	21
8700	3.373	0.095	20.493	21
8775	3.440	0.095	20.880	21
8850	3.467	0.103	21.000	21
8925	3.480	0.106	20.733	21
9000	3.453	0.108	20.947	21
9075	3.653	0.105	20.453	21
9150	3.693	0.106	20.987	21
9225	3.480	0.101	20.840	21
9300	3.720	0.103	21.000	21
9375	3.707	0.108	20.667	21
9450	3.680	0.108	21.000	21
9525	3.693	0.105	21.027	23
9600	3.987	0.064	21.840	24
9675	4.080	0.029	23.173	24
9750	4.080	0.022	23.600	24
9825	4.093	0.022	24.000	24
9900	4.120	0.022	23.893	24
9975	4.160	0.021	23.667	24
10050	4.200	0.021	24.000	24

Run 3
150	2.973	0.121	1.867	5
225	2.960	0.122	3.947	6
300	3.027	0.120	5.520	9
375	3.027	0.117	7.867	9
450	2.987	0.117	8.760	9
525	2.960	0.117	8.840	9
600	2.867	0.118	8.640	9
675	2.680	0.117	8.680	9
750	2.747	0.118	8.680	9
825	2.493	0.117	8.920	9
900	2.387	0.117	8.880	9
975	2.387	0.120	8.960	9
1050	2.547	0.123	8.773	9
1125	2.427	0.125	8.920	9
1200	2.573	0.123	8.840	9
1275	2.520	0.125	8.973	10
1350	3.213	0.123	9.427	10
1425	3.733	0.118	9.853	10
1500	3.813	0.122	9.920	10
1575	3.853	0.122	9.893	10
1650	3.787	0.123	9.867	10
1725	4.053	0.120	9.880	10
1800	3.960	0.121	9.867	10
1875	3.907	0.118	9.773	10
1950	3.907	0.117	9.867	10
2025	3.760	0.117	10.000	10
2100	3.973	0.115	10.013	11
2175	4.013	0.109	10.493	11
2250	3.947	0.105	10.947	11
2325	4.067	0.105	11.000	11
2400	3.987	0.106	10.747	11
2475	4.067	0.106	11.000	11
2550	4.133	0.105	10.853	11
2625	4.093	0.101	10.853	11
2700	4.093	0.107	10.573	11
2775	4.093	0.109	10.773	11
2850	3.947	0.107	10.947	11
2925	3.800	0.106	10.813	11
3000	3.747	0.113	10.947	11
3075	3.773	0.113	10.747	11
3150	3.733	0.115	10.960	11
3225	3.640	0.115	10.947	11
3300	3.720	0.119	10.853	11
3375	3.813	0.116	10.533	13
3450	3.893	0.158	11.773	13
3525	4.267	0.174	12.920	13
3600	4.293	0.171	13.000	13
3675	4.187	0.168	12.947	13
3750	4.067	0.167	12.973	13
3825	4.053	0.157	13.000	13
3900	4.267	0.162	13.000	13
3975	4.267	0.166	13.000	13
4050	4.293	0.168	13.000	13
4125	4.240	0.167	13.000	13
4200	4.213	0.168	12.640	13
4275	3.867	0.164	13.000	13
4350	3.947	0.167	13.027	15
4425	4.533	0.174	14.093	16
4500	4.307	0.177	15.627	16
4575	4.440	0.179	16.000	16
4650	4.560	0.181	16.000	16
4725	4.453	0.184	16.000	16
4800	4.493	0.187	15.627	16
4875	4.627	0.183	16.000	16
4950	5.013	0.184	15.667	16
5025	5.307	0.183	15.787	16
5100	5.387	0.187	15.787	16
5175	5.200	0.185	15.813	16
5250	5.013	0.184	15.773	16
5325	5.227	0.190	15.813	16
5400	4.960	0.190	15.613	16
5475	5.080	0.189	15.680	16
5550	5.093	0.187	15.947	16
5625	5.280	0.185	16.000	16
5700	5.400	0.186	16.000	16
5775	5.467	0.191	15.987	16
5850	5.613	0.198	15.840	16
5925	5.480	0.203	16.000	16
6000	5.200	0.210	15.347	16
6075	5.107	0.206	15.960	16
6150	4.733	0.203	15.893	16
6225	4.693	0.197	15.760	16
6300	4.427	0.197	15.720	16
6375	4.760	0.206	16.000	16
6450	5.053	0.214	15.787	16
6525	5.027	0.215	16.000	16
6600	5.013	0.209	15.973	16
6675	4.907	0.205	16.000	16
6750	4.827	0.208	15.667	16
6825	4.773	0.206	15.800	16
6900	5.040	0.206	15.760	16
6975	5.613	0.210	16.000	16
7050	5.893	0.214	16.000	16
7125	5.680	0.217	15.880	16
7200	5.680	0.211	15.547	16
7275	5.187	0.209	15.880	16
7350	5.373	0.214	15.627	16
7425	6.120	0.212	15.907	16
7500	6.213	0.211	15.853	16
7575	6.107	0.218	16.000	16
7650	6.093	0.214	16.000	16
7725	6.453	0.217	15.880	16
7800	6.147	0.212	16.000	16
7875	6.173	0.212	15.893	16
7950	5.773	0.215	16.000	16
8025	6.133	0.223	15.560	16
8100	6.213	0.222	15.787	16
8175	6.133	0.218	15.760	16
8250	6.573	0.214	16.000	16
8325	6.067	0.210	15.920	16
8400	5.960	0.214	16.000	16
8475	5.867	0.218	16.120	19
8550	2.933	0.283	18.427	19
8625	2.627	0.293	18.827	19
8700	2.733	0.297	19.000	19
8775	2.827	0.289	19.000	19
8850	2.827	0.281	18.920	19
8925	2.960	0.287	19.000	19
9000	3.080	0.282	18.973	19
9075	3.040	0.274	18.800	19
9150	3.000	0.280	19.000	19
9225	2.680	0.266	18.867	19
9300	2.693	0.258	19.000	19
9375	2.787	0.263	18.640	19
9450	2.773	0.265	18.680	19
9525	2.813	0.262	19.000	19
9600	2.907	0.263	18.507	19
9675	3.027	0.267	19.000	19
9750	2.907	0.266	18.840	19
9825	2.747	0.279	19.000	19
9900	2.480	0.275	19.000	19
9975	2.307	0.282	19.000	19
10050	2.107	0.273	18.413	19

Run 4
150	3.013	0.121	2.840	7
225	3.067	0.121	5.507	9
300	3.027	0.119	7.693	9
375	3.093	0.117	8.840	9
450	3.080	0.117	9.000	9
525	3.053	0.118	8.933	9
600	2.907	0.119	8.613	9
675	2.920	0.119	8.693	9
750	2.880	0.120	8.920	9
825	2.933	0.122	9.000	9
900	2.947	0.121	8.813	9
975	2.787	0.122	8.853	9
1050	2.787	0.115	9.000	9
1125	2.933	0.112	8.813	9
1200	3.080	0.110	9.000	9
1275	3.107	0.112	8.973	9
1350	3.147	0.117	9.000	9
1425	3.173	0.119	8.880	9
1500	3.240	0.123	9.000	9
1575	3.413	0.118	8.987	9
1650	3.200	0.113	8.840	9
1725	3.280	0.118	9.000	9
1800	3.013	0.124	8.493	9
1875	3.373	0.122	8.960	9
1950	3.427	0.123	9.000	9
2025	3.533	0.127	8.867	9
2100	3.573	0.129	8.787	9
2175	3.587	0.129	8.960	9
2250	3.653	0.120	9.000	9
2325	3.707	0.118	9.000	9
2400	4.013	0.120	8.947	9
2475	3.920	0.116	9.000	9
2550	3.907	0.114	9.000	9
2625	3.813	0.112	9.000	9
2700	4.187	0.111	8.893	9
2775	4.067	0.118	8.947	9
2850	3.947	0.118	8.893	9
2925	4.240	0.111	8.973	9
3000	4.227	0.119	8.947	9
3075	4.040	0.122	8.920	9
3150	4.147	0.123	8.880	9
3225	4.133	0.119	8.920	9
3300	4.187	0.125	8.787	9
3375	3.600	0.126	9.000	9
3450	3.733	0.125	8.987	9
3525	3.787	0.135	9.000	9
3600	3.760	0.137	8.920	9
3675	3.653	0.119	8.467	9
3750	3.987	0.119	9.000	9
3825	4.027	0.118	8.987	9
3900	4.120	0.123	9.000	9
3975	4.267	0.137	8.880	9
4050	4.213	0.143	8.933	9
4125	4.240	0.136	8.733	9
4200	4.413	0.138	8.813	9
4275	4.733	0.129	8.813	9
4350	4.893	0.113	9.000	9
4425	4.867	0.114	8.960	9
4500	4.813	0.108	9.000	9
4575	4.920	0.105	8.987	9
4650	5.027	0.105	8.813	9
4725	5.587	0.097	8.933	9
4800	5.373	0.097	8.987	9
4875	5.560	0.096	9.000	9
4950	5.680	0.093	9.000	9
5025	5.773	0.091	9.000	9
5100	6.107	0.093	9.000	9
5175	6.000	0.095	8.960	9
5250	6.147	0.092	8.840	9
5325	6.160	0.089	8.960	9
5400	5.787	0.093	8.960	9
5475	5.733	0.089	8.987	9
5550	5.947	0.091	8.853	9
5625	5.667	0.093	8.893	9
5700	5.440	0.084	8.907	9
5775	5.240	0.086	8.920	9
5850	5.507	0.084	9.000	9
5925	5.547	0.084	9.000	9
6000	5.520	0.082	8.920	9
6075	5.907	0.081	9.000	9
6150	5.867	0.078	8.907	9
6225	5.813	0.071	8.880	9
6300	5.613	0.072	8.827	9
6375	5.667	0.069	8.640	9
6450	5.413	0.071	9.000	9
6525	5.453	0.071	8.933	9
6600	5.187	0.077	8.947	9
6675	5.253	0.078	8.880	9
6750	5.213	0.080	8.893	9
6825	4.787	0.085	8.987	9
6900	4.667	0.087	8.920	9
6975	4.653	0.086	8.947	9
7050	4.720	0.083	8.973	9
7125	5.200	0.087	8.880	9
7200	5.120	0.090	9.000	9
7275	5.107	0.093	8.880	9
7350	5.467	0.097	9.000	9
7425	5.640	0.097	8.933	9
7500	5.373	0.095	9.000	9
7575	5.587	0.096	8.920	9
7650	5.467	0.093	9.000	9
7725	5.947	0.093	8.880	9
7800	5.827	0.090	8.947	9
7875	5.707	0.086	8.867	9
7950	5.547	0.081	9.000	9
8025	5.667	0.077	9.000	9
8100	5.533	0.071	8.893	9
8175	5.373	0.075	8.933	9
8250	5.307	0.069	9.000	9
8325	5.040	0.070	9.000	9
8400	5.413	0.067	8.920	9
8475	5.173	0.062	8.933	9
8550	5.093	0.061	8.907	9
8625	5.187	0.059	9.000	9
8700	4.880	0.061	9.000	9
8775	4.867	0.063	9.000	9
8850	5.200	0.065	8.933	9
8925	5.427	0.059	9.000	9
9000	5.373	0.057	8.880	9
9075	5.373	0.059	9.000	9
9150	5.053	0.062	8.987	9
9225	4.960	0.060	8.947	9
9300	5.307	0.063	8.867	9
9375	6.000	0.064	9.000	9
9450	5.720	0.062	8.907	9
9525	5.280	0.060	8.920	9
9600	5.213	0.059	8.973	9
9675	5.187	0.057	8.947	9
9750	5.160	0.058	8.387	9
9825	4.813	0.061	8.920	9
9900	4.787	0.063	8.987	9
9975	5.360	0.058	8.907	9
10050	5.320	0.062	8.987	9

Run 5
150	2.973	0.121	3.200	8
225	3.333	0.120	6.480	8
300	3.240	0.120	7.093	8
375	3.293	0.117	7.307	8
450	3.267	0.117	7.573	8
525	3.133	0.117	7.787	8
600	3.107	0.115	7.627	8
675	3.027	0.113	7.560	8
750	2.933	0.119	7.920	8
825	2.973	0.121	7.787	8
900	3.093	0.124	7.413	8
975	3.307	0.125	7.827	8
1050	3.307	0.128	7.760	8
1125	3.320	0.129	7.907	8
1200	3.267	0.135	7.707	8
1275	3.213	0.136	7.867	8
1350	3.240	0.142	7.773	8
1425	3.267	0.143	7.813	8
1500	3.307	0.138	7.787	8
1575	3.480	0.142	7.560	8
1650	3.293	0.150	7.627	8
1725	2.827	0.150	7.707	8
1800	2.813	0.149	7.787	8
1875	2.853	0.147	7.960	8
1950	2.693	0.154	8.000	8
2025	2.893	0.161	7.587	8
2100	2.933	0.160	7.893	8
2175	2.640	0.148	7.773	8
2250	2.147	0.146	7.947	8
2325	2.267	0.164	7.867	8
2400	2.373	0.164	7.920	8
2475	2.467	0.164	7.600	8
2550	2.107	0.161	7.933	8
2625	1.693	0.161	7.907	8
2700	1.613	0.152	7.893	8
2775	1.707	0.161	7.960	8
2850	1.467	0.155	7.933	8
2925	1.760	0.154	8.000	8
3000	1.920	0.175	8.013	9
3075	2.520	0.180	8.427	10
3150	2.933	0.162	9.413	10
3225	2.987	0.158	10.000	10
3300	2.960	0.156	9.933	10
3375	2.933	0.155	9.867	10
3450	2.987	0.159	10.000	10
3525	2.947	0.165	10.000	10
3600	3.000	0.162	10.000	10
3675	2.973	0.166	10.000	10
3750	2.947	0.163	9.867	10
3825	3.067	0.165	9.840	10
3900	3.200	0.161	9.867	10
3975	3.507	0.163	10.000	10
4050	3.640	0.168	10.000	10
4125	3.040	0.170	10.000	10
4200	2.773	0.170	10.000	10
4275	2.440	0.164	9.867	10
4350	2.493	0.160	10.000	10
4425	2.573	0.152	9.867	10
4500	2.413	0.155	9.920	10
4575	2.173	0.156	10.027	11
4650	1.200	0.128	10.787	11
4725	0.987	0.123	10.853	11
4800	0.987	0.120	10.787	11
4875	0.960	0.119	11.000	11
4950	0.907	0.119	10.507	11
5025	1.000	0.117	11.000	11
5100	1.107	0.115	11.000	11
5175	1.107	0.117	11.000	11
5250	1.133	0.117	10.947	11
5325	1.200	0.118	11.000	11
5400	1.227	0.119	10.853	11
5475	1.307	0.120	10.920	11
5550	1.307	0.119	11.000	11
5625	1.213	0.114	10.960	11
5700	1.133	0.116	11.000	11
5775	1.213	0.115	11.000	11
5850	1.387	0.107	10.467	11
5925	1.307	0.106	10.960	11
6000	1.120	0.107	11.000	11
6075	1.027	0.111	10.880	11
6150	1.187	0.113	11.000	11
6225	1.200	0.117	10.920	11
6300	1.053	0.113	10.853	11
6375	1.000	0.111	10.973	11
6450	0.907	0.121	10.880	11
6525	0.907	0.121	11.000	11
6600	1.080	0.122	11.000	11
6675	1.173	0.127	11.000	11
6750	1.293	0.130	11.000	11
6825	1.400	0.134	11.000	11
6900	1.600	0.138	11.000	11
6975	1.627	0.131	11.000	11
7050	1.547	0.132	11.000	11
7125	1.547	0.139	11.000	11
7200	1.760	0.142	10.960	11
7275	1.987	0.145	10.453	11
7350	2.133	0.140	11.000	11
7425	2.240	0.146	11.000	11
7500	2.067	0.143	10.507	11
7575	2.160	0.151	10.907	11
7650	2.307	0.156	10.960	11
7725	2.667	0.147	10.907	11
7800	2.413	0.148	10.067	11
7875	2.480	0.152	10.627	11
7950	2.240	0.150	10.907	11
8025	2.253	0.148	10.800	11
8100	2.280	0.146	11.000	11
8175	2.413	0.143	11.000	11
8250	2.587	0.139	11.000	11
8325	2.667	0.133	11.000	11
8400	2.693	0.129	10.987	11
8475	2.280	0.134	10.893	11
8550	2.200	0.131	11.000	11
8625	2.160	0.129	11.000	11
8700	2.080	0.130	10.973	11
8775	1.760	0.133	10.840	11
8850	1.787	0.135	10.987	11
8925	1.920	0.140	10.853	11
9000	2.013	0.140	10.987	11
9075	1.773	0.154	11.000	11
9150	2.013	0.149	10.880	11
9225	2.267	0.152	11.000	11
9300	2.253	0.149	11.000	11
9375	2.493	0.147	11.000	11
9450	2.507	0.155	10.880	11
9525	2.720	0.159	11.000	11
9600	2.827	0.165	11.000	11
9675	2.720	0.161	10.600	11
9750	2.587	0.151	10.947	11
9825	2.653	0.147	11.000	11
9900	2.493	0.152	11.000	11
9975	2.600	0.149	10.947	11
10050	2.493	0.147	11.000	11

Run 6
150	2.960	0.122	3.347	5
225	3.040	0.130	4.893	14
300	3.027	0.130	9.373	14
375	2.987	0.137	14.040	17
450	3.040	0.140	16.013	17
525	2.960	0.140	16.573	17
600	3.067	0.140	16.853	17
675	3.120	0.142	16.787	17
750	3.173	0.140	16.893	17
825	3.187	0.140	16.920	17
900	3.213	0.138	16.933	17
975	3.107	0.137	16.600	17
1050	3.000	0.136	17.000	17
1125	3.160	0.135	16.893	17
1200	3.040	0.135	16.907	17
1275	2.960	0.132	17.000	17
1350	2.893	0.131	16.667	17
1425	2.827	0.133	16.720	17
1500	2.947	0.133	17.000	17
1575	2.933	0.131	17.000	17
1650	2.960	0.133	17.000	17
1725	3.107	0.133	16.813	17
1800	2.920	0.129	17.000	17
1875	2.880	0.131	16.960	17
1950	2.800	0.132	16.613	17
2025	2.813	0.130	16.853	17
2100	2.760	0.133	16.907	17
2175	3.107	0.130	16.747	17
2250	3.093	0.128	16.947	17
2325	3.040	0.126	16.720	17
2400	2.813	0.127	16.440	17
2475	2.613	0.126	16.813	17
2550	2.640	0.130	16.413	17
2625	2.560	0.133	16.773	17
2700	2.747	0.133	16.760	17
2775	2.733	0.136	16.827	17
2850	2.707	0.137	17.000	17
2925	2.627	0.142	17.000	17
3000	2.867	0.144	16.707	17
3075	2.947	0.141	17.000	17
3150	2.747	0.140	16.773	17
3225	2.933	0.138	17.000	17
3300	3.320	0.134	17.000	17
3375	3.000	0.135	17.000	17
3450	2.720	0.135	16.507	17
3525	2.440	0.141	16.653	17
3600	2.387	0.140	16.773	17
3675	2.720	0.134	16.960	17
3750	2.440	0.131	16.787	17
3825	2.240	0.132	17.000	17
3900	1.920	0.135	16.680	17
3975	1.973	0.130	17.000	17
4050	2.160	0.128	16.773	17
4125	1.867	0.131	17.000	17
4200	2.267	0.125	17.000	17
4275	2.373	0.120	16.960	17
4350	2.667	0.121	17.000	17
4425	3.040	0.127	16.693	17
4500	3.200	0.127	16.987	17
4575	2.840	0.136	16.480	17
4650	2.973	0.141	16.773	17
4725	3.187	0.135	16.893	17
4800	3.307	0.146	16.493	17
4875	3.293	0.144	16.773	17
4950	3.760	0.138	16.720	17
5025	3.640	0.138	17.000	17
5100	3.507	0.136	16.880	21
5175	2.253	0.137	18.160	21
5250	1.333	0.140	20.773	21
5325	1.547	0.139	20.813	21
5400	1.707	0.139	20.720	21
5475	1.787	0.143	20.800	21
5550	1.787	0.141	20.627	21
5625	2.133	0.139	21.000	21
5700	2.253	0.134	20.813	21
5775	2.600	0.134	21.000	21
5850	2.600	0.130	21.000	21
5925	2.907	0.128	20.787	21
6000	2.747	0.125	20.467	21
6075	3.000	0.131	21.000	21
6150	3.507	0.131	20.720	21
6225	3.160	0.130	20.960	21
6300	2.800	0.134	21.000	21
6375	3.227	0.139	20.880	21
6450	3.293	0.137	21.000	21
6525	3.173	0.134	20.480	21
6600	3.000	0.133	20.840	21
6675	3.133	0.135	21.000	21
6750	3.027	0.134	20.933	21
6825	3.187	0.135	21.000	21
6900	3.520	0.135	21.000	21
6975	3.707	0.136	20.800	21
7050	3.787	0.137	20.893	21
7125	3.600	0.127	20.680	21
7200	3.200	0.126	21.000	21
7275	3.453	0.130	20.933	21
7350	3.373	0.126	21.000	21
7425	3.640	0.122	21.000	21
7500	2.893	0.119	20.733	21
7575	2.613	0.111	21.000	21
7650	2.240	0.118	20.893	21
7725	2.133	0.123	20.800	21
7800	2.387	0.129	20.693	21
7875	2.813	0.124	20.773	21
7950	2.533	0.134	20.880	21
8025	2.547	0.137	20.680	21
8100	2.320	0.146	20.453	21
8175	2.693	0.140	20.040	21
8250	2.760	0.160	20.613	21
8325	2.893	0.161	20.720	21
8400	2.680	0.167	21.000	21
8475	2.867	0.164	20.987	21
8550	3.067	0.175	21.000	21
8625	2.853	0.192	20.907	21
8700	2.973	0.183	20.267	21
8775	3.267	0.185	21.000	21
8850	2.733	0.180	20.800	21
8925	2.373	0.167	20.880	21
9000	2.253	0.169	20.640	21
9075	2.173	0.165	20.987	21
9150	1.533	0.170	20.667	21
9225	1.480	0.167	20.707	21
9300	1.667	0.188	20.773	21
9375	1.853	0.183	20.893	21
9450	1.747	0.167	20.947	21
9525	1.987	0.166	20.680	21
9600	1.640	0.155	20.680	21
9675	1.547	0.159	20.867	21
9750	1.427	0.150	20.867	21
9825	1.173	0.159	20.720	21
9900	1.333	0.174	20.947	21
9975	1.280	0.186	20.947	21
10050	1.240	0.178	20.987	21

Run 7
150	3.040	0.119	2.347	5
225	2.960	0.127	3.880	5
300	2.827	0.131	4.373	5
375	2.893	0.134	4.347	5
450	2.720	0.135	4.453	5
525	3.000	0.134	4.827	5
600	2.987	0.132	4.787	5
675	3.013	0.135	4.760	5
750	2.987	0.136	4.747	5
825	3.027	0.136	4.813	5
900	3.173	0.140	4.800	5
975	3.173	0.143	4.933	5
1050	3.187	0.140	4.933	5
1125	3.133	0.140	4.787	5
1200	3.240	0.135	4.933	5
1275	3.173	0.138	4.933	5
1350	3.107	0.136	4.560	5
1425	3.040	0.140	4.800	5
1500	3.093	0.136	4.800	5
1575	3.040	0.137	5.000	5
1650	2.893	0.134	4.867	5
1725	2.840	0.134	5.000	5
1800	3.027	0.143	4.933	5
1875	3.253	0.139	4.907	5
1950	3.187	0.137	4.867	5
2025	3.173	0.137	4.933	5
